,ts,x,y,erros,psierros,vel,steers
1129,56.5,-0.0118,64.5063,0.0118,0.0101,1.9486,0.0173
1130,56.55,-0.0118,64.6037,0.0118,-0.0118,1.9478,-0.0046
1131,56.6,-0.0121,64.7013,0.0121,-0.0021,1.9513,0.0053
1132,56.65,-0.0122,64.7988,0.0122,-0.0145,1.9516,-0.007
1133,56.7,-0.0124,64.8963,0.0124,0.0257,1.9488,0.0334
1134,56.75,-0.0127,64.9938,0.0127,-0.0034,1.9504,0.0044
1135,56.8,-0.0129,65.0914,0.0129,-0.047,1.9521,-0.0391
1136,56.85,-0.0116,65.1889,0.0116,0.0021,1.9495,0.0092
1137,56.9,-0.0109,65.2863,0.0109,0.0835,1.948,0.0902
1138,56.95,-0.0114,65.3837,0.0114,0.0201,1.9477,0.0271
1139,57.0,-0.0104,65.4812,0.0104,-0.2395,1.9508,-0.2331
1140,57.05,-0.0071,65.5786,0.0071,-0.0535,1.949,-0.0492
1141,57.1,-0.0044,65.6759,0.0044,-0.0372,1.9461,-0.0345
1142,57.15,-0.004,65.7732,0.004,0.0217,1.9476,0.0242
1143,57.2,-0.0054,65.8708,0.0054,0.0348,1.951,0.0381
1144,57.25,-0.0076,65.9683,0.0076,-0.0722,1.951,-0.0676
1145,57.3,-0.0075,66.0656,0.0075,0.0402,1.9463,0.0448
1146,57.35,-0.0071,66.163,0.0071,0.1391,1.9486,0.1435
1147,57.4,-0.0088,66.2605,0.0088,-0.062,1.949,-0.0565
1148,57.45,-0.008,66.3577,0.008,-0.3368,1.9449,-0.3319
1149,57.5,-0.002,66.4545,0.002,-0.0381,1.9393,-0.0369
1150,57.55,0.0052,66.5516,-0.0052,0.0256,1.9465,0.0224
1151,57.6,0.0113,66.6489,-0.0113,-0.0133,1.9507,-0.0202
1152,57.65,0.0163,66.7463,-0.0163,-0.035,1.9513,-0.0449
1153,57.7,0.0217,66.8438,-0.0217,-0.0473,1.9525,-0.0607
1154,57.75,0.026,66.9412,-0.026,-0.1029,1.9499,-0.1189
1155,57.8,0.0284,67.0387,-0.0284,-0.0154,1.9495,-0.0328
1156,57.85,0.0275,67.1361,-0.0275,0.1902,1.9491,0.1733
1157,57.9,0.0238,67.2334,-0.0238,0.0671,1.9463,0.0524
1158,57.95,0.0204,67.3309,-0.0204,0.0221,1.9511,0.0095
1159,58.0,0.0195,67.4284,-0.0195,-0.0092,1.9505,-0.0212
1160,58.05,0.0201,67.5258,-0.0201,0.0161,1.948,0.0037
1161,58.1,0.0205,67.6234,-0.0205,0.0328,1.9525,0.0202
1162,58.15,0.0197,67.721,-0.0197,-0.0118,1.9517,-0.0239
1163,58.2,0.0196,67.8186,-0.0196,-0.0196,1.9526,-0.0316
1164,58.25,0.0199,67.9162,-0.0199,-0.02,1.951,-0.0322
1165,58.3,0.0189,68.0135,-0.0189,0.0457,1.9471,0.034
1166,58.35,0.0156,68.1108,-0.0156,0.0925,1.9461,0.0829
1167,58.4,0.0104,68.2079,-0.0104,0.0135,1.9461,0.0071
1168,58.45,0.0075,68.3052,-0.0075,-0.1322,1.9469,-0.1369
1169,58.5,0.0072,68.4026,-0.0072,-0.0215,1.9478,-0.0259
1170,58.55,0.0061,68.5002,-0.0061,0.0084,1.9515,0.0046
1171,58.6,0.0026,68.5977,-0.0026,0.0558,1.9518,0.0542
1172,58.65,-0.001,68.6952,0.001,0.0456,1.9506,0.0462
1173,58.7,-0.0036,68.7927,0.0036,-0.0174,1.9507,-0.0152
1174,58.75,-0.0038,68.8901,0.0038,0.0743,1.9494,0.0767
1175,58.8,-0.0032,68.9877,0.0032,0.0651,1.9507,0.0671
1176,58.85,-0.0023,69.0852,0.0023,-0.0995,1.951,-0.0981
1177,58.9,0.0014,69.1825,-0.0014,-0.008,1.9464,-0.0089
1178,58.95,0.0064,69.2799,-0.0064,0.0005,1.9508,-0.0034
1179,59.0,0.0109,69.3773,-0.0109,-0.0647,1.9514,-0.0714
1180,59.05,0.0146,69.4748,-0.0146,-0.0408,1.9506,-0.0498
1181,59.1,0.0167,69.5723,-0.0167,-0.0212,1.9499,-0.0315
1182,59.15,0.0164,69.6697,-0.0164,0.0304,1.9489,0.0203
1183,59.2,0.0145,69.7674,-0.0145,0.0635,1.954,0.0546
1184,59.25,0.0125,69.8649,-0.0125,-0.0086,1.9508,-0.0163
1185,59.3,0.0119,69.9624,-0.0119,-0.0233,1.9497,-0.0307
1186,59.35,0.0124,70.06,-0.0124,0.0623,1.9518,0.0546
1187,59.4,0.012,70.1576,-0.012,-0.0193,1.9527,-0.0267
1188,59.45,0.0113,70.2552,-0.0113,-0.0319,1.9517,-0.0388
1189,59.5,0.0119,70.3527,-0.0119,-0.013,1.9494,-0.0204
1190,59.55,0.011,70.4501,-0.011,0.0087,1.9492,0.0019
1191,59.6,0.0087,70.5477,-0.0087,0.0267,1.9522,0.0214
1192,59.65,0.0062,70.6452,-0.0062,0.057,1.9507,0.0532
1193,59.7,0.0043,70.7426,-0.0043,0.0145,1.9478,0.0118
1194,59.75,0.0037,70.8402,-0.0037,-0.0029,1.9517,-0.0052
1195,59.8,0.0046,70.9377,-0.0046,0.0196,1.9503,0.0169
1196,59.85,0.0051,71.0351,-0.0051,-0.0337,1.9489,-0.0368
1197,59.9,0.0058,71.1327,-0.0058,-0.0182,1.9514,-0.0217
1198,59.95,0.0062,71.2303,-0.0062,0.092,1.9521,0.0881
1199,60.0,0.0047,71.3277,-0.0047,-0.0182,1.9477,-0.0211
1200,60.05,0.004,71.425,-0.004,-0.0621,1.9468,-0.0646
1201,60.1,0.0055,71.5222,-0.0055,-0.0104,1.9448,-0.0138
1202,60.15,0.0053,71.6196,-0.0053,0.0876,1.9471,0.0844
1203,60.2,0.003,71.717,-0.003,-0.021,1.9484,-0.0228
1204,60.25,0.0017,71.8144,-0.0017,-0.1128,1.9475,-0.1139
1205,60.3,0.0022,71.9116,-0.0022,0.0361,1.9453,0.0347
1206,60.35,0.0006,72.009,-0.0006,0.1072,1.9471,0.1068
1207,60.4,-0.0046,72.1061,0.0046,0.091,1.9449,0.0938
1208,60.45,-0.0101,72.2034,0.0101,0.029,1.9494,0.0352
1209,60.5,-0.0132,72.3008,0.0132,-0.1035,1.9499,-0.0953
1210,60.55,-0.0131,72.3981,0.0131,-0.0257,1.9458,-0.0176
1211,60.6,-0.0132,72.4954,0.0132,0.1972,1.9457,0.2054
1212,60.65,-0.0175,72.5927,0.0175,0.0196,1.947,0.0303
1213,60.7,-0.0209,72.6902,0.0209,-0.065,1.9524,-0.0522
1214,60.75,-0.0222,72.7878,0.0222,-0.0372,1.952,-0.0236
1215,60.8,-0.0236,72.8853,0.0236,0.0306,1.9501,0.0452
1216,60.85,-0.027,72.9828,0.027,0.1187,1.9507,0.1353
1217,60.9,-0.0308,73.0803,0.0308,-0.035,1.9516,-0.0161
1218,60.95,-0.0318,73.1774,0.0318,-0.2391,1.9419,-0.2195
1219,61.0,-0.0278,73.2741,0.0278,-0.0103,1.9371,0.0069
1220,61.05,-0.0233,73.3717,0.0233,-0.0281,1.9529,-0.0138
1221,61.1,-0.0198,73.4693,0.0198,-0.0997,1.9537,-0.0875
1222,61.15,-0.0167,73.5668,0.0167,0.0594,1.9503,0.0697
1223,61.2,-0.0153,73.6644,0.0153,0.072,1.9518,0.0814
1224,61.25,-0.0162,73.7619,0.0162,0.0256,1.9506,0.0356
1225,61.3,-0.0165,73.8592,0.0165,-0.0263,1.9464,-0.0162
1226,61.35,-0.0135,73.9566,0.0135,-0.03,1.9488,-0.0217
1227,61.4,-0.01,74.0542,0.01,0.0402,1.9525,0.0463
1228,61.45,-0.0081,74.1517,0.0081,-0.0602,1.9516,-0.0552
1229,61.5,-0.0056,74.2493,0.0056,0.0336,1.9521,0.0371
1230,61.55,-0.0027,74.3468,0.0027,0.0655,1.9511,0.0671
1231,61.6,-0.0009,74.4442,0.0009,-0.0559,1.9492,-0.0554
1232,61.65,0.0028,74.5415,-0.0028,-0.1135,1.9473,-0.1152
1233,61.7,0.0073,74.6388,-0.0073,0.0373,1.948,0.0328
1234,61.75,0.0086,74.7359,-0.0086,0.1066,1.9424,0.1013
1235,61.8,0.006,74.8331,-0.006,-0.0021,1.944,-0.0058
1236,61.85,0.0033,74.9306,-0.0033,-0.0244,1.9516,-0.0265
1237,61.9,0.0012,75.0283,-0.0012,0.0464,1.9543,0.0456
1238,61.95,-0.0011,75.1257,0.0011,0.0438,1.9476,0.0445
1239,62.0,-0.0033,75.2232,0.0033,0.0285,1.9498,0.0306
1240,62.05,-0.0046,75.3206,0.0046,0.0067,1.9494,0.0095
1241,62.1,-0.0066,75.418,0.0066,-0.0223,1.9485,-0.0182
1242,62.15,-0.0074,75.5155,0.0074,-0.0066,1.9506,-0.0021
1243,62.2,-0.0078,75.613,0.0078,0.0292,1.9484,0.034
1244,62.25,-0.0091,75.7105,0.0091,0.0353,1.95,0.0409
1245,62.3,-0.0099,75.8081,0.0099,0.0146,1.9523,0.0207
1246,62.35,-0.0095,75.9056,0.0095,0.0326,1.9502,0.0384
1247,62.4,-0.0077,76.003,0.0077,-0.0274,1.9487,-0.0226
1248,62.45,-0.0054,76.1005,0.0054,-0.0933,1.9497,-0.09
1249,62.5,-0.0025,76.1979,0.0025,-0.0089,1.9497,-0.0073
1250,62.55,-0.0017,76.2954,0.0017,0.0239,1.9496,0.0249
1251,62.6,-0.003,76.3928,0.003,0.0737,1.9486,0.0755
1252,62.65,-0.0039,76.4903,0.0039,0.0054,1.9511,0.0078
1253,62.7,-0.0031,76.5878,0.0031,-0.0046,1.9501,-0.0027
1254,62.75,-0.0,76.6852,0.0,-0.0375,1.948,-0.0375
1255,62.8,0.0022,76.7827,-0.0022,0.0292,1.9515,0.0279
1256,62.85,0.0038,76.8803,-0.0038,-0.0276,1.9517,-0.0299
1257,62.9,0.0051,76.9778,-0.0051,-0.0441,1.9496,-0.0473
1258,62.95,0.0068,77.0753,-0.0068,0.0246,1.9503,0.0204
1259,63.0,0.007,77.1728,-0.007,-0.0237,1.9504,-0.028
1260,63.05,0.006,77.2704,-0.006,0.0371,1.9512,0.0334
1261,63.1,0.0053,77.3679,-0.0053,-0.0221,1.9516,-0.0254
1262,63.15,0.0046,77.4655,-0.0046,-0.0239,1.9502,-0.0267
1263,63.2,0.0043,77.563,-0.0043,0.0068,1.9501,0.0042
1264,63.25,0.0015,77.6602,-0.0015,0.0694,1.9455,0.0685
1265,63.3,-0.0033,77.7575,0.0033,0.0533,1.9494,0.0553
1266,63.35,-0.0069,77.855,0.0069,-0.1206,1.9513,-0.1164
1267,63.4,-0.0069,77.9524,0.0069,-0.0063,1.9473,-0.0021
1268,63.45,-0.0063,78.05,0.0063,-0.0105,1.9522,-0.0067
1269,63.5,-0.0069,78.1477,0.0069,0.0459,1.9547,0.0501
1270,63.55,-0.0078,78.2454,0.0078,0.0443,1.9523,0.0491
1271,63.6,-0.0082,78.3429,0.0082,-0.037,1.9505,-0.0319
1272,63.65,-0.0078,78.4404,0.0078,0.0578,1.9499,0.0626
1273,63.7,-0.009,78.5379,0.009,0.1145,1.951,0.12
1274,63.75,-0.0104,78.6356,0.0104,0.0645,1.953,0.0708
1275,63.8,-0.0087,78.7327,0.0087,-0.1188,1.9429,-0.1135
1276,63.85,-0.0025,78.8296,0.0025,-0.0428,1.9414,-0.0413
1277,63.9,0.0047,78.927,-0.0047,-0.1185,1.9532,-0.1214
1278,63.95,0.0109,79.0243,-0.0109,-0.0878,1.9508,-0.0945
1279,64.0,0.0143,79.1215,-0.0143,0.0396,1.9452,0.0308
1280,64.05,0.0131,79.2188,-0.0131,-0.0177,1.9464,-0.0257
1281,64.1,0.0105,79.3163,-0.0105,-0.0838,1.9495,-0.0903
1282,64.15,0.009,79.4138,-0.009,0.0093,1.9503,0.0038
1283,64.2,0.0059,79.5113,-0.0059,0.0541,1.9518,0.0505
1284,64.25,0.0008,79.6087,-0.0008,0.0452,1.9506,0.0447
1285,64.3,-0.0027,79.7062,0.0027,0.0263,1.9511,0.0279
1286,64.35,-0.0039,79.8038,0.0039,0.0156,1.9533,0.018
1287,64.4,-0.0038,79.9015,0.0038,-0.0205,1.9536,-0.0182
1288,64.45,-0.0032,79.9992,0.0032,-0.0236,1.953,-0.0216
1289,64.5,-0.0031,80.0969,0.0031,0.0462,1.9536,0.0481
1290,64.55,-0.0043,80.1945,0.0043,0.0378,1.9532,0.0405
1291,64.6,-0.0056,80.292,0.0056,0.0464,1.9505,0.0498
1292,64.65,-0.005,80.3895,0.005,0.0144,1.9493,0.0175
1293,64.7,-0.0026,80.487,0.0026,-0.0256,1.9507,-0.024
1294,64.75,0.0008,80.5845,-0.0008,-0.0399,1.9503,-0.0404
1295,64.8,0.004,80.6819,-0.004,0.0019,1.9506,-0.0005
1296,64.85,0.0062,80.7794,-0.0062,0.0117,1.9498,0.0079
1297,64.9,0.0073,80.877,-0.0073,0.0044,1.9521,-0.0
1298,64.95,0.0086,80.9746,-0.0086,-0.0072,1.9518,-0.0125
1299,65.0,0.0102,81.0721,-0.0102,-0.0458,1.9506,-0.0521
