,ts,vs,v0
403,10.1,3.8756481178339075,0.0
404,10.13,3.865909862725097,0.0
405,10.15,3.876858473527499,0.0
406,10.18,3.894942973611963,0.0
407,10.2,3.893804996118699,0.0
408,10.23,3.8693137357877747,0.0
409,10.25,3.842603469765892,0.0
410,10.28,3.837192839272952,0.0
411,10.3,3.848351942552864,0.0
412,10.33,3.854062507697846,0.0
413,10.35,3.8418037489756256,0.0
414,10.38,3.8176802806571963,0.0
415,10.4,3.809360006257817,0.0
416,10.43,3.817781333967444,0.0
417,10.45,3.827881187799038,0.0
418,10.48,3.827479351768072,0.0
419,10.5,3.809621462910008,0.0
420,10.53,3.7876952136950512,0.0
421,10.55,3.7723884685845275,0.0
422,10.58,3.7783618880832917,0.0
423,10.6,3.7872599386050685,0.0
424,10.63,3.787712035099687,0.0
425,10.65,3.7814181352208274,0.0
426,10.68,3.7661474774001804,0.0
427,10.7,3.7494586515074433,0.0
428,10.73,3.7426244797567816,0.0
429,10.75,3.749016127595166,0.0
430,10.78,3.750199393812886,0.0
431,10.8,3.744712333699303,0.0
432,10.83,3.731959854393385,0.0
433,10.85,3.714100605296199,0.0
434,10.88,3.707809612123207,0.0
435,10.9,3.7082394701203487,0.0
436,10.93,3.7093099323587926,0.0
437,10.95,3.7023590513943554,0.0
438,10.98,3.6965104094564794,0.0
439,11.0,3.685007803445405,0.0
440,11.03,3.6726634918713916,0.0
441,11.05,3.6688392771887974,0.0
442,11.08,3.667256138008869,0.0
443,11.1,3.663074730029141,0.0
444,11.13,3.649522337150389,0.0
445,11.15,3.6325907993560342,0.0
446,11.18,3.625168584415041,0.0
447,11.2,3.634429776723101,0.0
448,11.23,3.6325497470535106,0.0
449,11.25,3.6228803462801404,0.0
450,11.28,3.6117420154755955,0.0
451,11.3,3.608690817181653,0.0
452,11.33,3.605583967477552,0.0
453,11.35,3.5968451862734994,0.0
454,11.38,3.5855423098044716,0.0
455,11.4,3.5773462911233334,0.0
456,11.43,3.57655269488854,0.0
457,11.45,3.5775190140355533,0.0
458,11.48,3.57177762651071,0.0
459,11.5,3.5656393705107527,0.0
460,11.53,3.561266391971238,0.0
461,11.55,3.553747104814408,0.0
462,11.58,3.547326988167786,0.0
463,11.6,3.542362778761057,0.0
464,11.63,3.537025262841495,0.0
465,11.65,3.5318467429407363,0.0
466,11.68,3.528376568117803,0.0
467,11.7,3.5265896173334466,0.0
468,11.73,3.5222172799884306,0.0
469,11.75,3.5165149839408087,0.0
470,11.78,3.51229005410838,0.0
471,11.8,3.5077893927305657,0.0
472,11.83,3.4996569835277422,0.0
473,11.85,3.487439815522636,0.0
474,11.88,3.4741517712729006,0.0
475,11.9,3.4732783442581785,0.0
476,11.93,3.4762306422468194,0.0
477,11.95,3.4772365360457913,0.0
