,ts,vs,v0
150,3.78,1.273839517862254,0.0
151,3.8,1.2834247325328754,0.0
152,3.83,1.3049552080003282,0.0
153,3.85,1.3211641301733774,0.0
154,3.88,1.3325486632429648,0.0
155,3.9,1.3396014098478217,0.0
156,3.93,1.3466211469843983,0.0
157,3.95,1.361140470895778,0.0
158,3.98,1.372376146395153,0.0
159,4.0,1.3874165476876401,0.0
160,4.03,1.400882625212655,0.0
161,4.05,1.4095863199200585,0.0
162,4.08,1.4199911054373298,0.0
163,4.1,1.4339010467738469,0.0
164,4.13,1.4489249596985156,0.0
165,4.15,1.4620876515617265,0.0
166,4.18,1.4710863933388136,0.0
167,4.2,1.4834525523647923,0.0
168,4.23,1.4939477004543025,0.0
169,4.25,1.5096059948507576,0.0
170,4.28,1.5249959734379175,0.0
171,4.3,1.5364646708197425,0.0
172,4.33,1.5430412511152132,0.0
173,4.35,1.5536268833963118,0.0
174,4.38,1.5693651998140223,0.0
175,4.4,1.581976091790999,0.0
176,4.43,1.5945360213189745,0.0
177,4.45,1.6035639223396017,0.0
178,4.48,1.6197784123611003,0.0
179,4.5,1.6306223804633797,0.0
180,4.53,1.640581814399654,0.0
181,4.55,1.6502851552713498,0.0
182,4.58,1.6657582539367721,0.0
183,4.6,1.6781582148143381,0.0
184,4.63,1.691841836610127,0.0
185,4.65,1.7046121304611823,0.0
186,4.68,1.7129232116469308,0.0
187,4.7,1.7243632187878366,0.0
188,4.73,1.7359753384896712,0.0
189,4.75,1.7483909047154444,0.0
190,4.78,1.7590569360937742,0.0
191,4.8,1.7668745280008304,0.0
192,4.83,1.7833615507618987,0.0
193,4.85,1.7925581099081227,0.0
194,4.88,1.8009735191094876,0.0
195,4.9,1.8181075313344321,0.0
196,4.93,1.8316819381344605,0.0
197,4.95,1.8434687515468982,0.0
198,4.98,1.8546823592525228,0.0
199,5.0,1.866641221273274,0.0
200,5.03,1.8755027031009786,0.0
201,5.05,1.887363319932801,0.0
202,5.08,1.9007449144476327,0.0
203,5.1,1.915117798164759,0.0
204,5.13,1.9263124751773424,0.0
205,5.15,1.9364582810794755,0.0
206,5.18,1.9506397581414527,0.0
207,5.2,1.9611209046178963,0.0
208,5.23,1.9734339558092138,0.0
209,5.25,1.9857303555655417,0.0
210,5.28,1.9976671474732397,0.0
211,5.3,2.009126000941218,0.0
212,5.33,2.022077651203558,0.0
213,5.35,2.0347088006580982,0.0
214,5.38,2.0493041925868463,0.0
215,5.4,2.0590910899164974,0.0
216,5.43,2.070193482595698,0.0
217,5.45,2.081390915815554,0.0
218,5.48,2.092915996123051,0.0
219,5.5,2.1076341294718675,0.0
220,5.53,2.1204932707898005,0.0
221,5.55,2.1320581701869,0.0
222,5.58,2.1416234250287287,0.0
223,5.6,2.152721381500922,0.0
224,5.63,2.1650077029647816,0.0
225,5.65,2.1776715458391123,0.0
226,5.68,2.1909664151066917,0.0
227,5.7,2.202494056711657,0.0
228,5.73,2.2147478522320347,0.0
229,5.75,2.2254457028092802,0.0
230,5.78,2.2379878456251947,0.0
231,5.8,2.2491226460647136,0.0
232,5.83,2.260097181925065,0.0
233,5.85,2.2695834148982925,0.0
234,5.88,2.2843463014022,0.0
235,5.9,2.29900747266169,0.0
236,5.93,2.3110187458555043,0.0
237,5.95,2.321554001721251,0.0
238,5.98,2.331542676203233,0.0
239,6.0,2.3433956961013664,0.0
240,6.03,2.3558236002051562,0.0
241,6.05,2.369737910957038,0.0
242,6.08,2.380670457759737,0.0
243,6.1,2.3930305188837946,0.0
244,6.13,2.400901663789499,0.0
245,6.15,2.4115194654252465,0.0
246,6.18,2.424174564116104,0.0
247,6.2,2.439533792107026,0.0
248,6.23,2.4528725632825576,0.0
249,6.25,2.463037891483275,0.0
250,6.28,2.4717036961825936,0.0
251,6.3,2.4821483107884332,0.0
252,6.33,2.49447195811077,0.0
253,6.35,2.5108132613369443,0.0
254,6.38,2.5225634456561465,0.0
255,6.4,2.53222180486844,0.0
256,6.43,2.5434602588574884,0.0
257,6.45,2.5561816288999006,0.0
258,6.48,2.5696164943645514,0.0
259,6.5,2.5802435786444486,0.0
260,6.53,2.589984307736864,0.0
261,6.55,2.601161250195515,0.0
262,6.58,2.6113310733364377,0.0
263,6.6,2.6255263294850115,0.0
264,6.63,2.6362213251058724,0.0
265,6.65,2.6507986122977125,0.0
266,6.68,2.661810683999713,0.0
267,6.7,2.671749987632064,0.0
268,6.73,2.6818198253451047,0.0
269,6.75,2.6936073309590136,0.0
270,6.78,2.702674753217229,0.0
271,6.8,2.714292813198534,0.0
272,6.83,2.724993182100521,0.0
273,6.85,2.7398342251407977,0.0
274,6.88,2.750112991233755,0.0
275,6.9,2.763640857522304,0.0
276,6.93,2.774049650271077,0.0
277,6.95,2.7853373242095127,0.0
278,6.98,2.7965359377796877,0.0
279,7.0,2.8082476576193436,0.0
280,7.03,2.8172237726745,0.0
281,7.05,2.8309553602516924,0.0
282,7.08,2.8444334539888896,0.0
283,7.1,2.8567712295670713,0.0
284,7.13,2.868911745159478,0.0
285,7.15,2.8781664210461626,0.0
286,7.18,2.886940546692433,0.0
287,7.2,2.8995910988491436,0.0
288,7.23,2.9137892378665935,0.0
289,7.25,2.9271251691388684,0.0
290,7.28,2.9352851780339626,0.0
291,7.3,2.945290607090425,0.0
292,7.33,2.954587403944351,0.0
293,7.35,2.9699334601081744,0.0
294,7.38,2.980196198196306,0.0
295,7.4,2.9913240088928768,0.0
296,7.43,3.00438724900412,0.0
297,7.45,3.016721963585749,0.0
298,7.48,3.0298472725097954,0.0
299,7.5,3.0402117571562606,0.0
300,7.53,3.0480458133394635,0.0
301,7.55,3.0596284050496942,0.0
302,7.58,3.07166461739261,0.0
303,7.6,3.0835426067927467,0.0
304,7.63,3.0960533915102095,0.0
305,7.65,3.1060796322503816,0.0
306,7.68,3.116848639954476,0.0
307,7.7,3.1299484554821935,0.0
308,7.73,3.145166311897413,0.0
309,7.75,3.15500538668491,0.0
310,7.78,3.1628400206521556,0.0
311,7.8,3.171319890969127,0.0
312,7.83,3.1845010142023646,0.0
313,7.85,3.1982750566609695,0.0
314,7.88,3.2106686376394644,0.0
315,7.9,3.2219513763624246,0.0
316,7.93,3.230813953803982,0.0
317,7.95,3.2428136433562744,0.0
318,7.98,3.2559368930396255,0.0
319,8.0,3.268464900283302,0.0
320,8.03,3.2765724354069867,0.0
321,8.05,3.2852667846077717,0.0
322,8.08,3.296082461399779,0.0
323,8.1,3.3079909116461206,0.0
324,8.13,3.3226830018137377,0.0
325,8.15,3.333579848907756,0.0
326,8.18,3.345324528587982,0.0
327,8.2,3.3541808913303237,0.0
328,8.23,3.360678270319647,0.0
329,8.25,3.372188380543036,0.0
330,8.28,3.384531181371333,0.0
331,8.3,3.402845653941615,0.0
332,8.33,3.4140154708867265,0.0
333,8.35,3.4224273784420776,0.0
334,8.38,3.4329059793617582,0.0
335,8.4,3.442742783390178,0.0
336,8.43,3.455021421110498,0.0
337,8.45,3.4632215266904964,0.0
338,8.48,3.474070940962512,0.0
339,8.5,3.4864764334338045,0.0
340,8.53,3.498141010614373,0.0
341,8.55,3.509534174406315,0.0
342,8.58,3.523555721897138,0.0
343,8.6,3.5323935367009702,0.0
344,8.63,3.5426707385374083,0.0
345,8.65,3.5534499809022773,0.0
346,8.68,3.5629599650041914,0.0
347,8.7,3.571261534904265,0.0
348,8.73,3.5763420686768685,0.0
349,8.75,3.58430501112648,0.0
350,8.78,3.5961035462192212,0.0
351,8.8,3.6108905360527013,0.0
352,8.83,3.6265076507726834,0.0
353,8.85,3.636148199253215,0.0
354,8.88,3.6424050880713295,0.0
355,8.9,3.655180368615704,0.0
356,8.93,3.667969521083523,0.0
357,8.95,3.6755141617681706,0.0
358,8.98,3.687945218039013,0.0
359,9.0,3.699461669472876,0.0
360,9.03,3.7075209392293274,0.0
361,9.05,3.715019026037473,0.0
362,9.08,3.7245053154849197,0.0
363,9.1,3.7398381340286044,0.0
364,9.13,3.7551528906676555,0.0
365,9.15,3.7675637520572276,0.0
366,9.18,3.7762327143603254,0.0
367,9.2,3.7860721426669124,0.0
368,9.23,3.796513829195894,0.0
369,9.25,3.807734861901511,0.0
370,9.28,3.8195896856887686,0.0
371,9.3,3.8323358801494165,0.0
372,9.33,3.8397345830239207,0.0
373,9.35,3.846828671615676,0.0
374,9.38,3.8595032432781466,0.0
375,9.4,3.868996289844326,0.0
376,9.43,3.8773176009024777,0.0
377,9.45,3.889892852362908,0.0
378,9.48,3.8973286778567564,0.0
379,9.5,3.9032154577286686,0.0
380,9.53,3.913092446510673,0.0
381,9.55,3.928346492298389,0.0
382,9.58,3.939569632163677,0.0
383,9.6,3.946777267971144,0.0
384,9.63,3.9576112732221302,0.0
385,9.65,3.970849215445208,0.0
386,9.68,3.980283047386043,0.0
387,9.7,3.9863696532092936,0.0
388,9.73,3.9960825188820475,0.0
389,9.75,4.012974907520637,0.0
390,9.78,4.022610332373282,0.0
391,9.8,4.028103522929915,0.0
392,9.83,4.029697969971343,0.0
393,9.85,4.039513489768537,0.0
394,9.88,4.053915012114761,0.0
395,9.9,4.067789420906657,0.0
396,9.93,4.074791106132204,0.0
397,9.95,4.075700615318684,0.0
398,9.98,4.070788576787126,0.0
399,10.0,4.0700846557676424,0.0
400,10.03,4.098305858093448,0.0
401,10.05,4.133854797186753,0.0
402,10.08,4.123038624503934,0.0
403,10.1,4.090737963088091,0.0
404,10.13,4.068644234672034,0.0
405,10.15,4.068784067364472,0.0
406,10.18,4.083636762143046,0.0
407,10.2,4.087950698232668,0.0
408,10.23,4.075903882411116,0.0
409,10.25,4.05470457349626,0.0
410,10.28,4.042930224303772,0.0
411,10.3,4.046321356566744,0.0
412,10.33,4.055127793754523,0.0
413,10.35,4.052072097877249,0.0
414,10.38,4.0320593392762305,0.0
415,10.4,4.003469120441391,0.0
416,10.43,3.9902556555641504,0.0
417,10.45,4.004299685855479,0.0
418,10.48,4.017103017114981,0.0
419,10.5,4.015828162117981,0.0
420,10.53,3.9991374871872933,0.0
421,10.55,3.97732761037336,0.0
422,10.58,3.968717842800711,0.0
423,10.6,3.974753358474686,0.0
424,10.63,3.9818918951528137,0.0
425,10.65,3.9739842534972922,0.0
426,10.68,3.9558371619031427,0.0
427,10.7,3.9451286804818673,0.0
428,10.73,3.943525787713689,0.0
429,10.75,3.9484965890187564,0.0
430,10.78,3.9508523798014994,0.0
431,10.8,3.9414839667645003,0.0
432,10.83,3.927510981056182,0.0
433,10.85,3.917729300911058,0.0
434,10.88,3.9106225839837423,0.0
435,10.9,3.9070558470480736,0.0
436,10.93,3.9075928735991985,0.0
437,10.95,3.9048804427085106,0.0
438,10.98,3.8941495932691064,0.0
439,11.0,3.880334438715489,0.0
440,11.03,3.864695409510959,0.0
441,11.05,3.861051605084713,0.0
442,11.08,3.86777978117285,0.0
443,11.1,3.8686313359344293,0.0
444,11.13,3.859618716367312,0.0
445,11.15,3.851517891503242,0.0
446,11.18,3.8452248838799057,0.0
447,11.2,3.8409752008835936,0.0
448,11.23,3.839020345521816,0.0
449,11.25,3.836916494333688,0.0
450,11.28,3.8282503219978166,0.0
451,11.3,3.817313432935885,0.0
452,11.33,3.8099085006700384,0.0
453,11.35,3.810201406259938,0.0
454,11.38,3.806375048441089,0.0
455,11.4,3.7934964585582707,0.0
456,11.43,3.7789441850318903,0.0
457,11.45,3.777887446348554,0.0
458,11.48,3.784874750322954,0.0
459,11.5,3.7859225615151035,0.0
460,11.53,3.7798308085279477,0.0
461,11.55,3.7610589094770885,0.0
462,11.58,3.7410376921878274,0.0
463,11.6,3.7304125925576623,0.0
464,11.63,3.7344908063709887,0.0
465,11.65,3.7505326233791525,0.0
466,11.68,3.742721545394837,0.0
467,11.7,3.7205743786745553,0.0
468,11.73,3.7023156197032967,0.0
469,11.75,3.704458389668104,0.0
470,11.78,3.7110073842477234,0.0
471,11.8,3.710377181525102,0.0
472,11.83,3.699718229667485,0.0
473,11.85,3.6891662627487385,0.0
474,11.88,3.6778002030767962,0.0
475,11.9,3.671020427251129,0.0
476,11.93,3.6684239121304603,0.0
477,11.95,3.6721780575777454,0.0
478,11.98,3.66750467131877,0.0
479,12.0,3.6613033913973108,0.0
480,12.03,3.6526459553434085,0.0
481,12.05,3.6488357125174726,0.0
482,12.08,3.6431775148858887,0.0
483,12.1,3.636768281178849,0.0
484,12.13,3.6296649510878485,0.0
485,12.15,3.6264660202230137,0.0
486,12.18,3.621769964835775,0.0
487,12.2,3.6168104601089652,0.0
488,12.23,3.613427205605406,0.0
489,12.25,3.6018674086010414,0.0
490,12.28,3.5950392819389947,0.0
491,12.3,3.5902497681477556,0.0
492,12.33,3.5869905475501462,0.0
493,12.35,3.5841466839287137,0.0
494,12.38,3.582240935531568,0.0
495,12.4,3.577287824782418,0.0
496,12.43,3.570556747360405,0.0
497,12.45,3.560235464551482,0.0
498,12.48,3.5511357698580808,0.0
499,12.5,3.5447800014672404,0.0
500,12.53,3.5417474837250036,0.0
501,12.55,3.5455778004847236,0.0
502,12.58,3.53923829747525,0.0
503,12.6,3.530505561059302,0.0
504,12.63,3.5167118607807133,0.0
505,12.65,3.50352329823678,0.0
506,12.68,3.4918503681732256,0.0
507,12.7,3.493501225038322,0.0
508,12.73,3.493292958419213,0.0
509,12.75,3.494164165349311,0.0
510,12.78,3.4909309826219386,0.0
511,12.8,3.4837721263947685,0.0
512,12.83,3.4774372644540508,0.0
513,12.85,3.4699037553916368,0.0
514,12.88,3.4617214658719897,0.0
515,12.9,3.4539650660266985,0.0
516,12.93,3.4494806959664364,0.0
517,12.95,3.444016031251748,0.0
518,12.98,3.4465555913093646,0.0
519,13.0,3.4402528064999434,0.0
520,13.03,3.431863732233573,0.0
521,13.05,3.426631835493257,0.0
522,13.08,3.424508342372651,0.0
523,13.1,3.419790320670764,0.0
524,13.13,3.4128534390535785,0.0
525,13.15,3.4044846386428445,0.0
526,13.18,3.3985665766891007,0.0
527,13.2,3.3986389280382894,0.0
528,13.23,3.3962517911635146,0.0
529,13.25,3.389653994488852,0.0
530,13.28,3.382966495877035,0.0
531,13.3,3.3730348724262766,0.0
532,13.33,3.3640293976905684,0.0
533,13.35,3.35919949710337,0.0
534,13.38,3.3546448530976414,0.0
535,13.4,3.355969748144051,0.0
536,13.43,3.3517933428555775,0.0
537,13.45,3.336738830908675,0.0
538,13.48,3.324064077649421,0.0
539,13.5,3.3152104589411584,0.0
540,13.53,3.3179093978000926,0.0
541,13.55,3.3230794241332537,0.0
542,13.58,3.3193211671510077,0.0
543,13.6,3.312820706437707,0.0
544,13.63,3.305777556501418,0.0
545,13.65,3.294631736823762,0.0
546,13.68,3.291475466474541,0.0
547,13.7,3.290855734348604,0.0
548,13.73,3.2907405334754447,0.0
549,13.75,3.2870188236161133,0.0
550,13.78,3.2799851354291207,0.0
551,13.8,3.2717835339123327,0.0
552,13.83,3.2650673886535038,0.0
553,13.85,3.261825697396319,0.0
554,13.88,3.255707649906036,0.0
555,13.9,3.2476490772340436,0.0
556,13.93,3.243004537901893,0.0
557,13.95,3.2386557381676973,0.0
558,13.98,3.2378490885318483,0.0
559,14.0,3.2337996538870493,0.0
560,14.03,3.2227945334743,0.0
561,14.05,3.2126824605127573,0.0
562,14.08,3.21072816175368,0.0
563,14.1,3.209106632461816,0.0
564,14.13,3.207178358387874,0.0
565,14.15,3.1989695680171844,0.0
566,14.18,3.188590205119161,0.0
567,14.2,3.1837370309041324,0.0
568,14.23,3.183034508137199,0.0
569,14.25,3.1797941261587206,0.0
570,14.28,3.1721834104283424,0.0
571,14.3,3.1660373198735683,0.0
572,14.33,3.161199293208831,0.0
573,14.35,3.157034744956316,0.0
574,14.38,3.1540034375572525,0.0
575,14.4,3.1465269646792464,0.0
576,14.43,3.1404191270905026,0.0
577,14.45,3.133649321741346,0.0
578,14.48,3.132329643679786,0.0
579,14.5,3.1309392856403164,0.0
580,14.53,3.1263359041734224,0.0
581,14.55,3.119490925703345,0.0
582,14.58,3.111830400973003,0.0
583,14.6,3.1089115031505745,0.0
584,14.63,3.1077364305794073,0.0
585,14.65,3.103608065027929,0.0
586,14.68,3.0949161125530837,0.0
587,14.7,3.089436038030585,0.0
588,14.73,3.0861958028408187,0.0
589,14.75,3.085455443038187,0.0
590,14.78,3.0803671286386693,0.0
591,14.8,3.0753578070481793,0.0
592,14.83,3.0685761865458243,0.0
593,14.85,3.064780402362273,0.0
594,14.88,3.0597707534898584,0.0
595,14.9,3.0560774950612077,0.0
596,14.93,3.0513247822232046,0.0
597,14.95,3.048200079318345,0.0
598,14.98,3.0445068973031293,0.0
599,15.0,3.0384839369191603,0.0
