,t,v,Pos_x,Pos_y
0,0.05000000074505806,-0.08584166449565397,-0.00019777414965337046,-3.0002562368372945
1,0.10000000149011612,-0.15792620821899728,-0.00011355951023902245,-3.000492628309713
2,0.15000000223517418,0.03177034268182912,-0.00012587676787025466,-2.9990619423380798
3,0.20000000298023224,0.1058493382132149,-0.0001277656871571508,-2.9975725391059305
4,0.2500000037252903,0.08241161881801407,-0.00016270021182640814,-2.9952923220291305
5,0.30000000447034836,0.05797536626334475,-0.00018663463527263704,-2.992520977310089
6,0.3500000052154064,0.08355237806118922,-0.0002387211839878837,-2.9895932119133155
7,0.4000000059604645,0.0806851369925484,-0.0002735931283853927,-2.9859243548750647
8,0.45000000670552254,0.08476860355190337,-0.00035198368008642033,-2.981753466612763
9,0.5000000074505806,0.09507008952100371,-0.0003979024790208823,-2.9773204007291953
10,0.5500000081956387,0.10320998745187453,-0.00048480836008589,-2.9722202006276794
11,0.6000000089406967,0.1131127646572894,-0.0005754154120053503,-2.9665939109345785
12,0.6500000096857548,0.12087529691220109,-0.0006677370714720264,-2.9606285959560354
13,0.7000000104308128,0.13222565103296072,-0.0007710940628533568,-2.9540269331469715
14,0.7500000111758709,0.1422599825882813,-0.0009071885269302724,-2.946926293379399
15,0.800000011920929,0.15080223738108844,-0.0010521361938487794,-2.939407638796923
16,0.850000012665987,0.16289501219562416,-0.0011896546463094002,-2.9312650509421774
17,0.9000000134110451,0.1729539202860254,-0.0013766975649023689,-2.9226228335713107
18,0.9500000141561031,0.181228695696832,-0.0015749328813364002,-2.913568229093743
19,1.0000000149011612,0.19224190937508087,-0.0017795463155389339,-2.903958535799476
20,1.0500000156462193,0.20688958621678138,-0.0020868584710973504,-2.8936205351325035
21,1.1000000163912773,0.1906068705185863,-0.002254130171267261,-2.8840931960210505
22,1.1500000171363354,0.17717126775083883,-0.002552556059103317,-2.8752396694170206
23,1.2000000178813934,0.18675639513998998,-0.0028434706234124634,-2.8659069071078385
24,1.2500000186264515,0.17249506642044643,-0.0030479092063926926,-2.8572847045103797
25,1.3000000193715096,0.16461454557621302,-0.0032954397237905065,-2.8490577174796057
26,1.3500000201165676,0.1650017165351809,-0.0035808024659548096,-2.8408126434758008
27,1.4000000208616257,0.15432968884082948,-0.003827423778924556,-2.8331001655509893
28,1.4500000216066837,0.14844979069288058,-0.004077736957032002,-2.825681898287121
29,1.5000000223517418,0.14556854833867255,-0.004325378140946137,-2.818407760166754
30,1.5500000230967999,0.13589293537439207,-0.004571274780188682,-2.811617576033245
31,1.600000023841858,0.1314229739023321,-0.0047964145053062315,-2.8050502899004357
32,1.650000024586916,0.1263899981110402,-0.005050478465831676,-2.7987359282714404
33,1.700000025331974,0.11875370631805852,-0.005245613769177396,-2.792801452471536
34,1.750000026077032,0.11256528985755276,-0.005450458624870804,-2.787176918539651
35,1.8000000268220901,0.10722432879364197,-0.005621780538995149,-2.7818184477374963
36,1.8500000275671482,0.10001099017177029,-0.005835470132151885,-2.7768224662418444
37,1.9000000283122063,0.09395339327115053,-0.005999508488847814,-2.77212766168977
38,1.9500000290572643,0.08740619770143866,-0.006182675643894658,-2.7677611947887737
39,2.0000000298023224,0.07973286569919476,-0.006354254997128284,-2.7637782478727173
40,2.0500000305473804,0.07223619576491043,-0.006514974912338855,-2.7601700158201194
41,2.1000000312924385,0.06693180193265783,-0.006649226961844161,-2.756826119888415
42,2.1500000320374966,0.05982202804088649,-0.006779675744997664,-2.7538378753757535
43,2.2000000327825546,0.05261616971142509,-0.00688032925496943,-2.751208995456984
44,2.2500000335276127,0.04694536996534801,-0.006987632079414402,-2.748864181648069
45,2.3000000342726707,0.040217399389737646,-0.007055137391749786,-2.7468544597526607
46,2.350000035017729,0.03251231002412483,-0.007138087010781004,-2.7452309641042767
47,2.400000035762787,0.025957663928030224,-0.007179532548583086,-2.7439337433758153
48,2.450000036507845,0.018737530436403315,-0.007237526624691501,-2.74299867893519
49,2.500000037252903,0.012605850255329112,-0.0072156302639996926,-2.742368800405359
50,2.550000037997961,0.013237807417116443,-0.0072375187154272765,-2.7417073342015197
51,2.600000038743019,0.0,-0.007218674951624313,-2.7417589039413928
52,2.650000039488077,0.010826105570387537,-0.007255929729482758,-2.741219016486946
53,2.7000000402331352,0.0,-0.0072517359625234225,-2.7411186147312696
54,2.7500000409781933,0.0,-0.007253871441449421,-2.7409920929973377
55,2.8000000417232513,0.0,-0.007254339696695633,-2.7405991883099454
56,2.8500000424683094,0.0,-0.007263951911653845,-2.740395683117831
57,2.9000000432133675,0.0,-0.007242562477087165,-2.7401837434188403
58,2.9500000439584255,0.0,-0.007270587454232385,-2.7398240854013887
59,3.0000000447034836,0.0,-0.007274475119324555,-2.739573938938861
60,3.0500000454485416,0.0,-0.007304212801663518,-2.7392132716009963
61,3.1000000461935997,0.0,-0.00731011586634484,-2.7389102449343175
62,3.1500000469386578,0.0,-0.007341823175803626,-2.738650369517437
63,3.200000047683716,0.0,-0.007341358836997722,-2.7383406776089596
64,3.250000048428774,0.0,-0.007374455903554078,-2.7380030886440343
65,3.300000049173832,0.0,-0.007372609337982873,-2.7377023028262686
66,3.35000004991889,0.0,-0.007394225134649522,-2.737382539934738
67,3.400000050663948,0.0,-0.007396913276529392,-2.7371038356653656
68,3.450000051409006,0.0,-0.007401430637169054,-2.7367609714354506
69,3.500000052154064,0.0,-0.007404033950142355,-2.736460037173101
70,3.5500000528991222,0.0,-0.007435318011180875,-2.7361367008658752
71,3.6000000536441803,0.0,-0.007433074849621343,-2.73581011422908
72,3.6500000543892384,0.0,-0.007457815028636521,-2.735473698119999
73,3.7000000551342964,0.0,-0.00744790952025564,-2.7351783267362366
74,3.7500000558793545,0.0,-0.007460272838927183,-2.734875537309809
75,3.8000000566244125,0.0,-0.007452464777635152,-2.7346184907635975
76,3.8500000573694706,0.0,-0.007481825212084873,-2.734248305505669
77,3.9000000581145287,0.0,-0.00747709259847482,-2.733865587150422
78,3.9500000588595867,0.0,-0.007506113700025905,-2.7334854418329693
79,4.000000059604645,0.0,-0.007504278322223201,-2.7331342382051056
80,4.050000060349703,0.0,-0.007542923541937188,-2.7327295270531695
81,4.100000061094761,0.0,-0.007550820224945395,-2.7323497552645617
82,4.150000061839819,0.0,-0.007584834981633268,-2.7319231659462764
83,4.200000062584877,0.0,-0.007621290384067456,-2.7315549973496243
84,4.250000063329935,0.0,-0.007643924694822351,-2.7312116300881524
85,4.300000064074993,0.0,-0.0076566466717774544,-2.730814928074579
86,4.350000064820051,0.0,-0.007697353297436034,-2.7303670678268643
87,4.400000065565109,0.0,-0.0077006762938259515,-2.7299538239199483
88,4.450000066310167,0.0,-0.007735389956135351,-2.7294861881969377
89,4.500000067055225,0.0,-0.007748713803855581,-2.7289909223240776
90,4.550000067800283,0.010483025751334937,-0.007782778142210772,-2.728467902839201
91,4.6000000685453415,0.0,-0.007790011866501492,-2.727993253314395
92,4.6500000692903996,0.010363032628710956,-0.007826483936335728,-2.7274764190171346
93,4.700000070035458,0.010102523722970309,-0.007831470502902763,-2.7269713284670063
94,4.750000070780516,0.010062688299354694,-0.007864624698948575,-2.7264693059943697
95,4.800000071525574,0.010480627985964972,-0.007897076868591384,-2.725946327998108
96,4.850000072270632,0.010496260923782915,-0.007935190979720664,-2.7254229096554887
97,4.90000007301569,0.0,-0.007942146326660498,-2.7249395450766665
98,4.950000073760748,0.011326362342314565,-0.007985694290145732,-2.724374919916753
99,5.000000074505806,0.01105369598333306,-0.00798166433054088,-2.7238223563087702
100,5.050000075250864,0.01205550150791041,-0.008041752619540198,-2.7232226909804123
101,5.100000075995922,0.012048545719855431,-0.008053191481302967,-2.7226203780523477
102,5.15000007674098,0.012105466455268719,-0.008093067761475146,-2.7220164331062784
103,5.200000077486038,0.011415037802604954,-0.008103953670330776,-2.7214457887551005
104,5.250000078231096,0.01273964589857395,-0.008148313439060355,-2.720810457177145
105,5.300000078976154,0.01207536456215585,-0.00815852168328049,-2.7202068493355833
106,5.350000079721212,0.011556437214458148,-0.008193353441929074,-2.7196300952172634
107,5.4000000804662704,0.011471029708435812,-0.008185049284509572,-2.7190566049647535
108,5.4500000812113285,0.012968254338532298,-0.008233225826380397,-2.71840998701543
109,5.500000081956387,0.013334166993383342,-0.008235460202093908,-2.7177433236552937
110,5.550000082701445,0.01330125081208958,-0.008288223002289579,-2.7170804114695595
111,5.600000083446503,0.0134940812369849,-0.00829674464729686,-2.7164057769690464
112,5.650000084191561,0.0,-0.00832533826784476,-2.716104117488414
113,5.700000084936619,0.01077975658338504,-0.008349663514767028,-2.715565706444006
114,5.750000085681677,0.0,-0.008359327729915041,-2.7154667690380085
115,5.800000086426735,0.0,-0.008364087386552685,-2.715169790399945
116,5.850000087171793,0.0,-0.008372178288934749,-2.7151497755459357
117,5.900000087916851,0.0,-0.008370601524468297,-2.715002363607469
118,5.950000088661909,0.0,-0.008395870169267242,-2.714726183125217
119,6.000000089406967,0.0,-0.008391326673056552,-2.714653056386202
120,6.050000090152025,0.0,-0.00841216968927111,-2.714449116386078
121,6.100000090897083,0.0,-0.008414990415550652,-2.7141955121129366
122,6.150000091642141,0.0,-0.008418840591633534,-2.7140957873685005
123,6.200000092387199,0.0,-0.00841189707673258,-2.713878868188236
124,6.2500000931322575,0.0,-0.008437674576929097,-2.7136400690960127
125,6.3000000938773155,0.0,-0.008435664709070144,-2.7135340039306137
126,6.350000094622374,0.0,-0.008451302448199636,-2.7134013341271093
127,6.400000095367432,0.0,-0.008450336279567577,-2.7131703095975914
128,6.45000009611249,0.0,-0.008474471313028899,-2.71299296461925
129,6.500000096857548,0.0,-0.008463463498652402,-2.7127836945605486
130,6.550000097602606,0.0,-0.008485998951631647,-2.7125679009279478
131,6.600000098347664,0.0,-0.008484502816981156,-2.712361798703876
132,6.650000099092722,0.0,-0.008509720308919784,-2.712143273773171
133,6.70000009983778,0.0,-0.00851229566682461,-2.711913447584055
134,6.750000100582838,0.0,-0.008531057811186741,-2.7117510501568005
135,6.800000101327896,0.0,-0.008528893684339196,-2.711548514871402
136,6.850000102072954,0.0,-0.008565941450296677,-2.711287879980496
137,6.900000102818012,0.0,-0.008569032822012658,-2.7109891539454667
138,6.95000010356307,0.0,-0.008590936112348024,-2.7106610426715223
139,7.000000104308128,0.0,-0.008582539161326471,-2.7102861183885807
140,7.050000105053186,0.0,-0.008612824011926343,-2.7099594006269268
141,7.1000001057982445,0.0,-0.008625217674188114,-2.709581168240116
142,7.1500001065433025,0.0,-0.008604169475664912,-2.7092529993497414
143,7.200000107288361,0.0,-0.008600505275417957,-2.708968047662093
144,7.250000108033419,0.0,-0.008623598754006534,-2.7086222703135285
145,7.300000108778477,0.0,-0.008610739910522075,-2.7082266622666316
146,7.350000109523535,0.0,-0.008642202379828576,-2.707741730300406
147,7.400000110268593,0.0,-0.008668811571123569,-2.7077042786093175
148,7.450000111013651,0.0,-0.008693097324266505,-2.707480430407407
149,7.500000111758709,0.0,-0.008666517307849873,-2.7076715432750786
150,7.550000112503767,0.0,-0.008676651359445633,-2.7076413980317513
151,7.600000113248825,0.0,-0.008654458249338257,-2.707933362567328
152,7.650000113993883,0.0,-0.008660473193689986,-2.708037668788447
153,7.700000114738941,0.0,-0.008647798149711339,-2.708097013084781
154,7.750000115483999,0.0,-0.008652517846173402,-2.7082532785652624
155,7.800000116229057,0.0,-0.008637136024570051,-2.7084130184713184
156,7.850000116974115,0.0,-0.008640875989951984,-2.7085256511714264
157,7.900000117719173,0.0,-0.008620154658222388,-2.70874396918152
158,7.9500001184642315,0.0,-0.008617253757302738,-2.708891495807191
159,8.00000011920929,0.0,-0.008599187342766755,-2.709078878382351
160,8.050000119954348,0.0,-0.008608435230764365,-2.709338172950034
161,8.100000120699406,0.0,-0.008578714041671327,-2.70964517127035
162,8.150000121444464,0.0,-0.008573438770187057,-2.7099410636310948
163,8.200000122189522,0.0,-0.008546019501296053,-2.7103215671965137
164,8.25000012293458,0.0,-0.00855169646504701,-2.710695862355041
165,8.300000123679638,0.0,-0.008512459918733731,-2.7110795600583666
166,8.350000124424696,0.0,-0.008505408982956871,-2.7115292731952967
167,8.400000125169754,-0.011624113958573266,-0.008470457478154642,-2.7121094172447933
168,8.450000125914812,-0.010233492002017149,-0.008463129994693697,-2.7126210214764055
169,8.50000012665987,-0.010741280131938261,-0.008369542686374114,-2.713149863923004
170,8.550000127404928,-0.011691375642764937,-0.008344619716374731,-2.7137338437929883
171,8.600000128149986,-0.01194241388545992,-0.008313459455444986,-2.7143300865358455
172,8.650000128895044,-0.010928476815286347,-0.008302113765063093,-2.714876361175862
173,8.700000129640102,-0.013334680477349842,-0.008261619347474798,-2.7155418347573113
174,8.75000013038516,-0.013059997958071093,-0.008249536975049633,-2.716194691820618
175,8.800000131130219,-0.013046198989998805,-0.00821168835750382,-2.7168458839445786
176,8.850000131875277,-0.01475914950193969,-0.008188856588689558,-2.7175834839166964
177,8.900000132620335,0.0,-0.008134968241064246,-2.71796314875865
178,8.950000133365393,-0.01205620698451252,-0.00812389589547927,-2.7185658068790963
179,9.00000013411045,0.0,-0.008104432880189534,-2.7186840486287798
180,9.050000134855509,0.0,-0.00810358462228224,-2.7189791113706634
181,9.100000135600567,0.0,-0.008080018720096595,-2.7191352350584572
182,9.150000136345625,0.0,-0.008081358540417558,-2.7194181224499934
183,9.200000137090683,0.0,-0.008062064362020605,-2.7197098744914148
184,9.250000137835741,0.0,-0.00806006509690115,-2.719970359900927
185,9.300000138580799,0.0,-0.008031908815520294,-2.7203048955695603
186,9.350000139325857,0.0,-0.008027717285626877,-2.720660516909495
187,9.400000140070915,0.0,-0.007995126850921833,-2.720994934146984
188,9.450000140815973,0.0,-0.007995515136645582,-2.7213829134305008
189,9.500000141561031,0.0,-0.007987809155069237,-2.7217913166333276
190,9.55000014230609,-0.010197658960287114,-0.007972603864238469,-2.722300948162828
191,9.600000143051147,0.0,-0.00795061292965516,-2.7224114580966865
192,9.650000143796206,0.0,-0.007934015218931166,-2.722785778005289
193,9.700000144541264,0.0,-0.007925950517748637,-2.722640391877097
194,9.750000145286322,0.0,-0.0079349830699624,-2.7227042760112226
195,9.80000014603138,0.0,-0.007919589520823337,-2.7224939174683866
196,9.850000146776438,0.0,-0.00793519445099846,-2.722460784007272
197,9.900000147521496,0.0,-0.007920216845569202,-2.722458239107004
198,9.950000148266554,0.0,-0.007940991127376833,-2.7222735610350095
199,10.000000149011612,0.0,-0.00793211804439158,-2.7221714867187643
200,10.05000014975667,0.0,-0.007946352820930928,-2.7221462169205877
201,10.100000150501728,0.0,-0.007932832902330381,-2.721970137397937
202,10.150000151246786,0.0,-0.007958505819176771,-2.721893711665656
203,10.200000151991844,0.0,-0.007939940710991189,-2.7217483261333952
204,10.250000152736902,0.0,-0.00795956842460984,-2.721536792399103
205,10.30000015348196,0.0,-0.007965801979416116,-2.7213296101919435
206,10.350000154227018,0.0,-0.00797655427799979,-2.7212299378754805
207,10.400000154972076,0.0,-0.007977926244290614,-2.7209880020951482
208,10.450000155717134,0.0,-0.007987453092220325,-2.720776942554624
209,10.500000156462193,0.0,-0.00798498766590688,-2.720562510385168
210,10.55000015720725,0.0,-0.008007398756061167,-2.72036264037182
211,10.600000157952309,0.0,-0.008009864292104067,-2.720049219974538
212,10.650000158697367,0.0,-0.008061459070519889,-2.7197855627483216
213,10.700000159442425,0.0,-0.00806949722208166,-2.719449747525874
214,10.750000160187483,0.0,-0.008097660580114258,-2.7191094705171595
215,10.800000160932541,0.0,-0.008132925595686031,-2.7187433798951135
216,10.850000161677599,0.0,-0.008154872068702645,-2.7184849276895293
217,10.900000162422657,0.0,-0.008154721006844227,-2.718083065674698
218,10.950000163167715,0.0,-0.008193121250029608,-2.7176816340003285
219,11.000000163912773,0.0,-0.008170060446819519,-2.7172540313737232
220,11.050000164657831,0.0,-0.008205308346367781,-2.7168241747485657
221,11.10000016540289,0.01047521100852903,-0.008218212661855757,-2.716300579217763
222,11.150000166147947,0.0,-0.008250796580524382,-2.7158380448122625
223,11.200000166893005,0.010159955188142344,-0.00830503725401413,-2.715333017299222
224,11.250000167638063,0.0,-0.00833619648004409,-2.7149085671536577
225,11.300000168383121,0.011243322341247195,-0.008321141337752632,-2.714346749446224
226,11.35000016912818,0.010592471566349574,-0.0083618286629556,-2.713818718252844
227,11.400000169873238,0.01081572881229763,-0.00839554439229838,-2.7132789852103096
228,11.450000170618296,0.0,-0.008432679998091445,-2.71280769281162
229,11.500000171363354,0.01086355262191292,-0.008451988934765195,-2.712264948397284
230,11.550000172108412,0.011124750809238422,-0.008511589831721957,-2.7117119927197257
231,11.60000017285347,0.012496273625647238,-0.008554012199126772,-2.7110886570540744
232,11.650000173598528,0.011410113095157916,-0.008604482157981727,-2.7105204122730546
233,11.700000174343586,0.013527358720015144,-0.00861224413046529,-2.7098441191312497
234,11.750000175088644,0.013558162454447228,-0.008710122073483439,-2.709173343283156
235,11.800000175833702,0.0,-0.008719712542866393,-2.708808942136075
236,11.85000017657876,0.013641595689717597,-0.008756038785959212,-2.70812788717394
237,11.900000177323818,0.0,-0.008761712614421276,-2.7079182667437296
238,11.950000178068876,0.0,-0.008761448943194094,-2.707592191424991
239,12.000000178813934,0.0,-0.00875918284344457,-2.7074537884875958
240,12.050000179558992,0.0,-0.008775447171125196,-2.7071992106645526
241,12.10000018030405,0.0,-0.008789717714804446,-2.7068939112033843
242,12.150000181049109,0.0,-0.008804714438997416,-2.706746033067986
243,12.200000181794167,0.0,-0.008798890217593953,-2.706482009511119
244,12.250000182539225,0.0,-0.008824347170109064,-2.7062124455170213
245,12.300000183284283,0.0,-0.008825703020651054,-2.7059719485246028
246,12.35000018402934,0.0,-0.008848214957209041,-2.705625570795861
247,12.400000184774399,0.0,-0.008848575651847056,-2.7052624753162346
248,12.450000185519457,0.0,-0.008876129949989051,-2.7049419177715057
249,12.500000186264515,0.0,-0.00888917578238498,-2.704541595205467
250,12.550000187009573,0.0,-0.00892613330974738,-2.7041658825321693
251,12.600000187754631,0.0,-0.008927158307962136,-2.703805138130606
252,12.650000188499689,0.0,-0.00895234587507841,-2.703390144670357
253,12.700000189244747,0.0,-0.008962314867774202,-2.702968600536632
254,12.750000189989805,0.0,-0.008972928997205622,-2.7026058656849385
255,12.800000190734863,0.0,-0.00897707316050842,-2.7022158870724393
256,12.850000191479921,0.0,-0.009032139511738122,-2.701747032527878
257,12.90000019222498,0.0,-0.009020992687863872,-2.7016170519732823
258,12.950000192970037,0.0,-0.009046327384929142,-2.7012342174060837
259,13.000000193715096,0.0,-0.009031111934105492,-2.7013642866660232
260,13.050000194460154,0.0,-0.009049185644461135,-2.7012744677847462
261,13.100000195205212,0.0,-0.00901860703667758,-2.7013452132687163
262,13.15000019595027,0.0,-0.009022631687480142,-2.701374538290744
263,13.200000196695328,0.0,-0.009008790114150265,-2.701381358235011
264,13.250000197440386,0.0,-0.009006730165155302,-2.7014973664709965
265,13.300000198185444,0.0,-0.008994159543743347,-2.701526872183376
266,13.350000198930502,0.0,-0.009006784722448927,-2.7015803701376235
267,13.40000019967556,0.0,-0.008982019036830494,-2.7017116463716553
268,13.450000200420618,0.0,-0.008994049818466642,-2.701828902621064
269,13.500000201165676,0.0,-0.008962176992702544,-2.701983728339319
270,13.550000201910734,0.0,-0.008965006754609272,-2.7021531700892756
271,13.600000202655792,0.0,-0.008965192391863153,-2.7023493854143346
272,13.65000020340085,0.0,-0.00896665556001534,-2.7026076470655167
273,13.700000204145908,0.0,-0.008921708566050396,-2.702850815862235
274,13.750000204890966,0.0,-0.008921281000919415,-2.7031169049554515
275,13.800000205636024,0.0,-0.008887167709134055,-2.703482910698531
276,13.850000206381083,0.0,-0.00888692325537128,-2.7038170578926484
277,13.90000020712614,0.0,-0.008863268070255791,-2.70418635495628
278,13.950000207871199,0.0,-0.008852959089085073,-2.7045928117244338
279,14.000000208616257,0.0,-0.00881618900786267,-2.7050414352917462
