,ts,vs,v0
122,6.15,3.8230078259972022,4.864821315439309
123,6.2,3.8563140714677915,4.864821315439309
124,6.25,3.8902631446897926,4.864821315439309
125,6.3,3.9168384141776342,4.864821315439309
126,6.35,3.9467240325882518,4.864821315439309
127,6.4,3.977650190192859,4.864821315439309
128,6.45,4.005524979120191,4.864821315439309
129,6.5,4.03582793707937,4.864821315439309
130,6.55,4.063019960905263,4.864821315439309
131,6.6,4.092336961800032,4.864821315439309
132,6.65,4.122527061468355,4.864821315439309
133,6.7,4.151706165646056,4.864821315439309
134,6.75,4.180562899972133,4.864821315439309
135,6.8,4.20961333283462,4.864821315439309
136,6.85,4.239136506549567,4.864821315439309
137,6.9,4.266535097305036,4.864821315439309
138,6.95,4.2966724276427435,4.864821315439309
139,7.0,4.3266685746182105,4.864821315439309
140,7.05,4.355602439477362,4.864821315439309
141,7.1,4.38371061319985,4.864821315439309
142,7.15,4.409691659015983,4.864821315439309
143,7.2,4.43931086692437,4.864821315439309
144,7.25,4.46969900857299,4.864821315439309
145,7.3,4.497833802880896,4.864821315439309
146,7.35,4.525258587269672,4.864821315439309
147,7.4,4.554903999448367,4.864821315439309
148,7.45,4.582745319261555,4.864821315439309
149,7.5,4.610695832909472,4.864821315439309
150,7.55,4.638961364433488,4.864821315439309
151,7.6,4.6693743783831065,4.864821315439309
152,7.65,4.695253876419165,4.864821315439309
153,7.7,4.724707126750942,4.864821315439309
154,7.75,4.753738892109433,4.864821315439309
155,7.8,4.78102625966079,4.864821315439309
156,7.85,4.807122496503991,4.864821315439309
157,7.9,4.836024149622879,4.864821315439309
158,7.95,4.864821315439309,4.864821315439309
159,8.0,4.89219788338447,4.864821315439309
160,8.05,4.929399331303044,4.864821315439309
161,8.1,4.891446277735657,4.864821315439309
162,8.15,4.860679950455842,4.864821315439309
163,8.2,4.884759552205602,4.864821315439309
164,8.25,4.851169011941328,4.864821315439309
165,8.3,4.83647248481269,4.864821315439309
166,8.35,4.842185493377888,4.864821315439309
167,8.4,4.815877939563891,4.864821315439309
168,8.45,4.804310376304402,4.864821315439309
169,8.5,4.802795092170933,4.864821315439309
170,8.55,4.7813634043599516,4.864821315439309
171,8.6,4.77161018550894,4.864821315439309
172,8.65,4.7637309772623135,4.864821315439309
173,8.7,4.746387789428716,4.864821315439309
174,8.75,4.736106756629337,4.864821315439309
175,8.8,4.727656757253201,4.864821315439309
176,8.85,4.711030957971245,4.864821315439309
177,8.9,4.702338466873882,4.864821315439309
178,8.95,4.690791974040391,4.864821315439309
179,9.0,4.676869602626128,4.864821315439309
180,9.05,4.66743633408585,4.864821315439309
181,9.1,4.655507408339819,4.864821315439309
182,9.15,4.641958944393919,4.864821315439309
183,9.2,4.633578713216158,4.864821315439309
184,9.25,4.619002327659663,4.864821315439309
185,9.3,4.607645385132457,4.864821315439309
186,9.35,4.597905274940909,4.864821315439309
187,9.4,4.5857415613058885,4.864821315439309
188,9.45,4.573431279997446,4.864821315439309
189,9.5,4.562977515402445,4.864821315439309
190,9.55,4.550758471793785,4.864821315439309
191,9.6,4.540276717744457,4.864821315439309
192,9.65,4.528714086503357,4.864821315439309
193,9.7,4.516018054384539,4.864821315439309
194,9.75,4.50471384291431,4.864821315439309
195,9.8,4.495083372040325,4.864821315439309
196,9.85,4.482389445267034,4.864821315439309
197,9.9,4.470714722990961,4.864821315439309
198,9.95,4.459615287342996,4.864821315439309
199,10.0,4.449412588329333,4.864821315439309
200,10.05,4.43759377963256,4.864821315439309
201,10.1,4.426219040675486,4.864821315439309
202,10.15,4.414764529632283,4.864821315439309
203,10.2,4.403450044196334,4.864821315439309
204,10.25,4.391984536399153,4.864821315439309
205,10.3,4.381433159460852,4.864821315439309
206,10.35,4.369996839558771,4.864821315439309
207,10.4,4.358142345849597,4.864821315439309
208,10.45,4.347734371359717,4.864821315439309
209,10.5,4.336718092042198,4.864821315439309
210,10.55,4.324519547501049,4.864821315439309
211,10.6,4.316496049254804,4.864821315439309
212,10.65,4.302540548543602,4.864821315439309
213,10.7,4.292141946061369,4.864821315439309
214,10.75,4.282242271758532,4.864821315439309
215,10.8,4.2710714075808065,4.864821315439309
216,10.85,4.258856399780734,4.864821315439309
217,10.9,4.249290465805216,4.864821315439309
218,10.95,4.237815382728491,4.864821315439309
219,11.0,4.226159184285895,4.864821315439309
220,11.05,4.21458079220002,4.864821315439309
221,11.1,4.205604145692328,4.864821315439309
222,11.15,4.193863953173139,4.864821315439309
223,11.2,4.1824069792172756,4.864821315439309
224,11.25,4.172314611204842,4.864821315439309
225,11.3,4.161935452108156,4.864821315439309
226,11.35,4.149185766192668,4.864821315439309
227,11.4,4.140640039202959,4.864821315439309
228,11.45,4.129421769731213,4.864821315439309
229,11.5,4.1181340382180345,4.864821315439309
230,11.55,4.107102848830532,4.864821315439309
231,11.6,4.096697949526206,4.864821315439309
232,11.65,4.085971391449678,4.864821315439309
233,11.7,4.077098047614461,4.864821315439309
234,11.75,4.064385366472544,4.864821315439309
235,11.8,4.0539461619688275,4.864821315439309
236,11.85,4.04364445821842,4.864821315439309
237,11.9,4.032859324193644,4.864821315439309
238,11.95,4.022211684105654,4.864821315439309
239,12.0,4.011534930184796,4.864821315439309
240,12.05,4.000934877825451,4.864821315439309
241,12.1,3.9908000614642396,4.864821315439309
242,12.15,3.980024334183587,4.864821315439309
243,12.2,3.9692103025230647,4.864821315439309
244,12.25,3.9591834301463082,4.864821315439309
245,12.3,3.948259379602245,4.864821315439309
246,12.35,3.9378673530889796,4.864821315439309
247,12.4,3.9276442185816465,4.864821315439309
248,12.45,3.9170297243548147,4.864821315439309
249,12.5,3.906891096136102,4.864821315439309
250,12.55,3.89647880107287,4.864821315439309
251,12.6,3.8853569277499647,4.864821315439309
252,12.65,3.874929632284866,4.864821315439309
253,12.7,3.8656523064734,4.864821315439309
254,12.75,3.8542986102094603,4.864821315439309
255,12.8,3.843714283726322,4.864821315439309
256,12.85,3.8334438388108674,4.864821315439309
257,12.9,3.8248537925130766,4.864821315439309
258,12.95,3.813188081987817,4.864821315439309
259,13.0,3.8028040758071113,4.864821315439309
260,13.05,3.793812352837058,4.864821315439309
261,13.1,3.781627772571271,4.864821315439309
262,13.15,3.77030410064309,4.864821315439309
263,13.2,3.7613642263858704,4.864821315439309
264,13.25,3.7509440715754927,4.864821315439309
265,13.3,3.739937100300845,4.864821315439309
266,13.35,3.732651049907647,4.864821315439309
267,13.4,3.7230210246108952,4.864821315439309
268,13.45,3.7097462359467515,4.864821315439309
269,13.5,3.70199426346252,4.864821315439309
270,13.55,3.6931891847312106,4.864821315439309
271,13.6,3.680257671780536,4.864821315439309
272,13.65,3.6712728916483095,4.864821315439309
273,13.7,3.6635343567354353,4.864821315439309
274,13.75,3.651108027165097,4.864821315439309
275,13.8,3.6390441457974685,4.864821315439309
276,13.85,3.6310683179508607,4.864821315439309
277,13.9,3.6239836990362635,4.864821315439309
278,13.95,3.611162973840039,4.864821315439309
279,14.0,3.6009647068779,4.864821315439309
