,ts,x,y,erros,psierros,vel,steers
1143,28.6,-0.0073,18.547,-0.0094,0.0175,0.9572,0.0165
1144,28.625,-0.007,18.5709,-0.0314,-0.0,0.9563,-0.0033
1145,28.65,-0.0067,18.5948,-0.0133,0.0175,0.954,0.0161
1146,28.675,-0.0061,18.6186,-0.0353,-0.0,0.9522,-0.0037
1147,28.7,-0.0058,18.6423,-0.0353,-0.0,0.9513,-0.0037
1148,28.725,-0.005,18.6662,-0.0493,-0.009,0.9546,-0.0142
1149,28.75,-0.0045,18.6901,-0.0404,0.0005,0.9568,-0.0037
1150,28.775,-0.0043,18.714,-0.0544,-0.0085,0.9562,-0.0142
1151,28.8,-0.0039,18.7379,-0.0431,-0.0,0.9557,-0.0045
1152,28.825,-0.0037,18.7617,-0.0565,-0.0175,0.9522,-0.0235
1153,28.85,-0.0035,18.7856,-0.0526,-0.0175,0.9547,-0.023
1154,28.875,-0.0034,18.8095,-0.0353,-0.0,0.9563,-0.0037
1155,28.9,-0.0033,18.8334,-0.0526,-0.0175,0.9583,-0.023
1156,28.925,-0.0034,18.8573,-0.0274,-0.0,0.9559,-0.0029
1157,28.95,-0.0032,18.8811,-0.0247,0.0005,0.9521,-0.0021
1158,28.975,-0.0033,18.9049,-0.0965,-0.0701,0.9511,-0.0802
1159,29.0,-0.0031,18.9287,-6.5652,-1.5007,0.9525,-0.3491
1160,29.025,-0.0031,18.9525,-0.0141,0.006,0.9519,0.0045
1161,29.05,-0.0034,18.9764,452.0165,1.5648,0.9545,0.3491
1162,29.075,-0.0042,19.0002,-0.0141,0.006,0.9525,0.0045
1163,29.1,-0.0052,19.0239,452.0165,1.5648,0.9487,0.3491
1164,29.125,-0.0062,19.0476,0.081,0.0521,0.9502,0.0606
1165,29.15,-0.0068,19.0714,0.0889,0.0521,0.9525,0.0614
1166,29.175,-0.0071,19.0953,51.6256,1.5187,0.954,0.3491
1167,29.2,-0.007,19.1191,0.1002,0.0701,0.9553,0.0806
1168,29.225,-0.0067,19.143,0.0771,0.0521,0.9559,0.0601
1169,29.25,-0.0061,19.1669,0.0727,0.061,0.9536,0.0687
1170,29.275,-0.0054,19.1907,-0.0191,-0.0085,0.9537,-0.0105
1171,29.3,-0.0044,19.2145,-0.0348,-0.0085,0.953,-0.0122
1172,29.325,-0.0033,19.2384,-0.0147,0.0215,0.9553,0.02
1173,29.35,-0.0024,19.2623,-0.0486,-0.006,0.9566,-0.0111
1174,29.375,-0.0017,19.2862,-0.0655,-0.017,0.9557,-0.0239
1175,29.4,-0.0013,19.31,-0.0655,-0.017,0.9545,-0.0239
1176,29.425,-0.0006,19.3339,-0.0604,-0.0175,0.9543,-0.0238
1177,29.45,-0.0004,19.3577,-0.0025,0.035,0.9538,0.0348
1178,29.475,-0.0003,19.3816,-0.0458,-0.0055,0.9541,-0.0103
1179,29.5,-0.0001,19.4055,-0.0392,-0.0,0.9561,-0.0041
1180,29.525,0.0003,19.4294,0.0014,0.035,0.9575,0.0352
1181,29.55,0.0007,19.4533,0.0014,0.035,0.9572,0.0352
1182,29.575,0.001,19.4772,-0.0565,-0.0175,0.9553,-0.0234
1183,29.6,0.0016,19.501,-0.0025,0.035,0.9538,0.0348
1184,29.625,0.0024,19.5248,-0.0741,-0.0265,0.9518,-0.0343
1185,29.65,0.0027,19.5487,-0.0849,-0.035,0.9535,-0.0439
1186,29.675,0.0032,19.5725,-0.0683,-0.0175,0.9537,-0.0247
1187,29.7,0.0037,19.5964,-0.0683,-0.0175,0.9548,-0.0247
1188,29.725,0.0039,19.6202,-0.0644,-0.0175,0.9546,-0.0243
1189,29.75,0.004,19.644,-0.0551,-0.0115,0.9515,-0.0173
1190,29.775,0.0042,19.6678,-0.0771,-0.035,0.9534,-0.0431
1191,29.8,0.0043,19.6918,-0.0732,-0.035,0.9566,-0.0427
1192,29.825,0.0044,19.7157,-0.0692,-0.035,0.9591,-0.0422
1193,29.85,0.0041,19.7397,-0.0447,-0.0175,0.9597,-0.0222
1194,29.875,0.0039,19.7636,-0.0733,-0.0526,0.9553,-0.0602
1195,29.9,0.0035,19.7874,-0.033,-0.0175,0.9512,-0.021
1196,29.925,0.0032,19.8111,-0.029,-0.0175,0.9494,-0.0206
1197,29.95,0.0026,19.8349,-0.031,-0.0265,0.9512,-0.0298
1198,29.975,0.0023,19.8588,-0.0173,-0.0175,0.9571,-0.0193
1199,30.0,0.0021,19.8828,-0.0204,-0.026,0.9599,-0.0281
1200,30.025,0.0013,19.9067,0.0525,0.035,0.9571,0.0405
1201,30.05,0.0008,19.9305,0.0564,0.035,0.9529,0.041
1202,30.075,0.0002,19.9543,0.0603,0.035,0.9488,0.0414
1203,30.1,-0.0,19.978,77.2594,1.5358,0.9498,0.3491
1204,30.125,-0.0001,20.0018,0.0011,-0.017,0.953,-0.0169
1205,30.15,-0.0001,20.0258,-22.5884,-1.5538,0.9586,-0.3491
1206,30.175,0.0001,20.0497,0.0011,-0.017,0.9576,-0.0169
1207,30.2,0.0002,20.0736,0.0446,0.035,0.9537,0.0397
1208,30.225,0.0002,20.0973,-0.0204,-0.026,0.9496,-0.0282
1209,30.25,-0.0003,20.1211,-0.0106,-0.017,0.9502,-0.0181
1210,30.275,-0.0006,20.1449,0.0067,0.0005,0.9522,0.0012
1211,30.3,-0.0008,20.1688,0.0568,0.0435,0.956,0.0495
1212,30.325,-0.0009,20.1927,0.0652,0.052,0.9578,0.0588
1213,30.35,-0.0012,20.2166,0.0106,0.0005,0.9578,0.0016
1214,30.375,-0.0009,20.2404,0.0568,0.0435,0.9519,0.0495
1215,30.4,-0.0006,20.2643,0.0406,0.035,0.953,0.0393
1216,30.425,-0.0004,20.2881,0.045,0.0435,0.9532,0.0483
1217,30.45,-0.0001,20.312,0.0289,0.035,0.9556,0.038
1218,30.475,0.0004,20.3359,-0.0145,0.0045,0.9565,0.003
1219,30.5,0.0014,20.3598,-0.0341,-0.0055,0.9554,-0.0091
1220,30.525,0.0023,20.3835,-0.0055,0.026,0.9519,0.0254
1221,30.55,0.0029,20.4073,-0.038,0.0045,0.952,0.0005
1222,30.575,0.0036,20.4311,-0.0644,-0.0175,0.9522,-0.0243
1223,30.6,0.0043,20.455,-0.0944,-0.044,0.9549,-0.0539
1224,30.625,0.0048,20.4789,-0.063,-0.0115,0.9579,-0.0181
1225,30.65,0.0053,20.5029,-0.0172,0.026,0.9597,0.0242
1226,30.675,0.0054,20.5268,-0.075,-0.0245,0.9568,-0.0324
1227,30.7,0.0057,20.5507,-0.0094,0.026,0.953,0.025
1228,30.725,0.006,20.5744,-0.081,-0.035,0.951,-0.0435
1229,30.75,0.0061,20.5982,-0.1134,-0.0696,0.9528,-0.0815
1230,30.775,0.0063,20.6222,-0.0771,-0.035,0.9566,-0.0431
1231,30.8,0.0065,20.6461,-0.0865,-0.044,0.9581,-0.0531
1232,30.825,0.0063,20.67,-0.0786,-0.044,0.9537,-0.0523
1233,30.85,0.006,20.6938,-0.0824,-0.0521,0.9523,-0.0607
1234,30.875,0.0057,20.7176,-0.0574,-0.035,0.9517,-0.0411
1235,30.9,0.0052,20.7414,-0.0457,-0.035,0.9541,-0.0398
1236,30.925,0.0045,20.7653,-0.0212,-0.0175,0.9581,-0.0197
1237,30.95,0.0038,20.7893,-0.0299,-0.035,0.9586,-0.0381
1238,30.975,0.003,20.8132,-0.0055,-0.0175,0.9568,-0.0181
1239,31.0,0.0025,20.8371,-0.0016,-0.0175,0.955,-0.0177
1240,31.025,0.0021,20.8609,0.0062,-0.0175,0.9543,-0.0169
1241,31.05,0.0014,20.8848,-0.0142,-0.035,0.9548,-0.0365
1242,31.075,0.0007,20.9087,0.0682,0.035,0.9568,0.0421
1243,31.1,0.0002,20.9326,77.5244,1.5358,0.9554,0.3491
1244,31.125,-0.0005,20.9564,0.0682,0.035,0.9549,0.0422
1245,31.15,-0.0009,20.9803,0.076,0.035,0.9525,0.043
1246,31.175,-0.0011,21.004,77.7482,1.5358,0.9512,0.3491
1247,31.2,-0.001,21.0278,0.076,0.035,0.9523,0.043
1248,31.225,-0.0005,21.0517,0.0525,0.035,0.9551,0.0405
1249,31.25,-0.0,21.0756,0.0094,0.006,0.9546,0.007
1250,31.275,0.0005,21.0995,0.0328,0.035,0.9567,0.0384
1251,31.3,0.0012,21.1234,0.0332,0.0435,0.9557,0.047
1252,31.325,0.0016,21.1472,0.021,0.035,0.9529,0.0372
1253,31.35,0.0022,21.171,0.0132,0.035,0.9535,0.0364
1254,31.375,0.0028,21.1949,0.0053,0.035,0.9555,0.0356
1255,31.4,0.0038,21.2188,-0.1347,-0.0876,0.9555,-0.1017
1256,31.425,0.005,21.2426,-0.0133,0.026,0.9568,0.0246
1257,31.45,0.0056,21.2665,-0.0735,-0.0235,0.9561,-0.0312
1258,31.475,0.0062,21.2904,-0.0395,0.0085,0.9535,0.0044
1259,31.5,0.007,21.3141,-0.0434,0.0085,0.9514,0.0039
1260,31.525,0.0077,21.338,-0.029,0.026,0.9545,0.023
1261,31.55,0.0082,21.3618,-0.1139,-0.0521,0.9544,-0.064
1262,31.575,0.009,21.3858,-0.1376,-0.0756,0.9585,-0.09
1263,31.6,0.0098,21.4097,-0.0916,-0.029,0.9564,-0.0386
1264,31.625,0.01,21.4335,-0.0916,-0.029,0.952,-0.0386
1265,31.65,0.0101,21.4573,-0.1024,-0.0455,0.9508,-0.0563
1266,31.675,0.0102,21.481,-0.102,-0.052,0.9511,-0.0628
1267,31.7,0.0104,21.5049,-0.0906,-0.0455,0.9539,-0.055
1268,31.725,0.0099,21.5288,-0.1094,-0.0696,0.9576,-0.081
1269,31.75,0.0095,21.5527,-0.0563,-0.029,0.9556,-0.0349
1270,31.775,0.009,21.5765,-0.0535,-0.035,0.953,-0.0407
1271,31.8,0.008,21.6004,-0.0327,-0.029,0.9549,-0.0324
1272,31.825,0.0074,21.6243,-0.0073,-0.0135,0.9564,-0.0143
1273,31.85,0.0064,21.6482,-0.026,-0.035,0.9587,-0.0377
1274,31.875,0.0058,21.6722,-0.0221,-0.035,0.9581,-0.0373
1275,31.9,0.0053,21.6961,0.0076,-0.0115,0.9584,-0.0107
1276,31.925,0.0046,21.72,0.0023,-0.0175,0.9534,-0.0173
1277,31.95,0.0038,21.7437,0.0102,-0.0175,0.9505,-0.0164
1278,31.975,0.003,21.7674,-0.0088,-0.042,0.9501,-0.043
1279,32.0,0.0022,21.7913,0.0219,-0.0175,0.954,-0.0152
1280,32.025,0.0014,21.8152,0.0207,-0.017,0.9572,-0.0148
1281,32.05,0.0006,21.8391,0.0258,-0.0175,0.9568,-0.0148
1282,32.075,-0.0005,21.8629,0.0258,-0.0175,0.9545,-0.0148
1283,32.1,-0.0012,21.8868,0.0369,-0.009,0.953,-0.0051
1284,32.125,-0.0021,21.9106,0.1039,0.0435,0.954,0.0544
1285,32.15,-0.003,21.9345,62.6276,1.5273,0.9558,0.3491
1286,32.175,-0.0039,21.9583,0.1202,0.0521,0.9547,0.0647
1287,32.2,-0.0048,21.9821,0.1394,0.0701,0.9516,0.0847
1288,32.225,-0.005,22.0058,0.051,-0.0,0.9483,0.0054
1289,32.25,-0.005,22.0296,0.1006,0.0521,0.9515,0.0626
1290,32.275,-0.0047,22.0534,51.8513,1.5187,0.954,0.3491
1291,32.3,-0.0047,22.0773,0.0455,0.0175,0.9555,0.0223
1292,32.325,-0.0044,22.1012,156.5747,1.5533,0.956,0.3491
1293,32.35,-0.004,22.1251,0.0455,0.0175,0.9544,0.0223
1294,32.375,-0.0036,22.1489,156.5747,1.5533,0.9528,0.3491
1295,32.4,-0.003,22.1728,0.0455,0.0175,0.9547,0.0223
1296,32.425,-0.0023,22.1966,0.0249,0.035,0.9528,0.0376
1297,32.45,-0.0017,22.2205,-0.0459,-0.017,0.956,-0.0218
1298,32.475,-0.001,22.2444,0.026,0.0521,0.9571,0.0548
1299,32.5,-0.0004,22.2683,-0.0365,0.0005,0.9559,-0.0033
1300,32.525,0.0002,22.2921,0.0014,0.035,0.955,0.0352
1301,32.55,0.0007,22.316,-0.0094,0.026,0.9543,0.025
1302,32.575,0.0013,22.3397,-0.038,0.0045,0.9495,0.0005
1303,32.6,0.0019,22.3635,-0.0419,0.0045,0.9518,0.0001
1304,32.625,0.0027,22.3873,-0.0458,0.0045,0.9528,-0.0003
1305,32.65,0.0035,22.4111,-0.0722,-0.0175,0.9539,-0.0251
1306,32.675,0.0042,22.435,-0.0329,0.0175,0.9541,0.0141
1307,32.7,0.0046,22.4589,-0.0967,-0.035,0.9549,-0.0451
1308,32.725,0.0052,22.4827,-0.0761,-0.0175,0.9541,-0.0255
1309,32.75,0.0058,22.5065,-0.0876,-0.029,0.9531,-0.0382
1310,32.775,0.0065,22.5304,-0.0876,-0.029,0.954,-0.0382
1311,32.8,0.0068,22.5542,-0.11,-0.0521,0.9542,-0.0636
1312,32.825,0.007,22.578,-0.1059,-0.052,0.953,-0.0631
1313,32.85,0.0072,22.6019,-0.1008,-0.0525,0.954,-0.0631
1314,32.875,0.0071,22.6257,-0.093,-0.0525,0.9539,-0.0623
1315,32.9,0.0066,22.6496,-0.0811,-0.0526,0.9551,-0.0611
1316,32.925,0.0062,22.6735,0.0169,0.0265,0.9561,0.0283
1317,32.95,0.0053,22.6974,-0.0457,-0.035,0.9575,-0.0398
1318,32.975,0.0045,22.7213,-0.0338,-0.035,0.9539,-0.0386
1319,33.0,0.0039,22.7451,-0.0094,-0.0175,0.9537,-0.0185
1320,33.025,0.0031,22.7689,0.0247,0.0045,0.9544,0.0071
1321,33.05,0.0023,22.7929,0.0286,0.0045,0.9582,0.0075
1322,33.075,0.0017,22.8168,-0.0035,-0.0265,0.9585,-0.0269
1323,33.1,0.0012,22.8408,-0.0035,-0.0265,0.9575,-0.0269
1324,33.125,0.0006,22.8646,0.0062,-0.0175,0.9525,-0.0169
1325,33.15,0.0,22.8883,0.0062,-0.0175,0.9511,-0.0169
1326,33.175,-0.0007,22.9122,0.0804,0.0435,0.9541,0.052
1327,33.2,-0.0014,22.9361,62.0877,1.5273,0.9586,0.3491
1328,33.225,-0.0022,22.9602,0.0219,-0.0175,0.9641,-0.0152
1329,33.25,-0.0024,22.9841,-20.7446,-1.5533,0.9562,-0.3491
1330,33.275,-0.0026,23.0079,0.0408,0.006,0.949,0.0103
1331,33.3,-0.0027,23.0315,461.1586,1.5648,0.9448,0.3491
1332,33.325,-0.0032,23.0552,0.0408,0.006,0.9498,0.0103
1333,33.35,-0.0036,23.0791,0.0129,-0.017,0.9548,-0.0157
1334,33.375,-0.0039,23.1031,-21.897,-1.5538,0.961,-0.3491
1335,33.4,-0.0038,23.1271,0.0129,-0.017,0.9586,-0.0157
1336,33.425,-0.0042,23.1509,-21.897,-1.5538,0.9548,-0.3491
1337,33.45,-0.0049,23.1746,0.1041,0.0701,0.9482,0.0811
1338,33.475,-0.0055,23.1984,0.0889,0.0521,0.9508,0.0614
1339,33.5,-0.0065,23.2223,0.0416,0.009,0.9553,0.0134
1340,33.525,-0.0075,23.2462,0.0392,-0.0,0.9584,0.0041
1341,33.55,-0.0079,23.2701,0.063,0.0235,0.9567,0.0301
1342,33.575,-0.0081,23.294,0.0661,0.029,0.9548,0.0359
1343,33.6,-0.0085,23.3177,94.0605,1.5418,0.9499,0.3491
1344,33.625,-0.0087,23.3415,0.108,0.0701,0.9521,0.0814
1345,33.65,-0.0087,23.3655,0.0513,0.0235,0.9607,0.0289
1346,33.675,-0.0083,23.3895,0.026,0.009,0.9588,0.0117
1347,33.7,-0.008,23.4135,0.0766,0.061,0.9598,0.069
1348,33.725,-0.0074,23.4373,0.025,0.023,0.9529,0.0256
1349,33.75,-0.0071,23.461,-0.0039,-0.0,0.9481,-0.0004
1350,33.775,-0.0065,23.4847,-0.0129,0.0005,0.9493,-0.0009
1351,33.8,-0.0062,23.5086,-0.027,-0.0085,0.9546,-0.0113
1352,33.825,-0.0059,23.5325,-0.0408,-0.0175,0.9571,-0.0218
1353,33.85,-0.0057,23.5565,-0.0125,0.007,0.9599,0.0057
1354,33.875,-0.0055,23.5804,-0.0309,-0.0085,0.9561,-0.0117
1355,33.9,-0.0054,23.6042,-0.0309,-0.0085,0.9501,-0.0118
1356,33.925,-0.0053,23.6279,-0.0152,0.0065,0.948,0.0049
1357,33.95,-0.0051,23.6517,-0.027,-0.0085,0.951,-0.0113
1358,33.975,-0.0052,23.6755,-0.0369,-0.0175,0.9555,-0.0214
1359,34.0,-0.005,23.6995,-0.6472,0.049,0.9577,-0.0184
1360,34.025,-0.0048,23.7234,-0.4675,0.0375,0.9575,-0.0113
1361,34.05,-0.0049,23.7473,-0.6511,0.049,0.9541,-0.0191
1362,34.075,-0.0051,23.7711,-0.4663,0.037,0.9528,-0.0119
1363,34.1,-0.0053,23.7949,-0.2408,0.0175,0.9516,-0.0078
1364,34.125,-0.0056,23.8187,-0.3567,0.032,0.9537,-0.0054
1365,34.15,-0.0062,23.8426,-0.0055,-0.0175,0.9562,-0.0181
1366,34.175,-0.0065,23.8665,0.0079,-0.005,0.9539,-0.0042
1367,34.2,-0.0069,23.8903,-0.0016,-0.0175,0.953,-0.0177
1368,34.225,-0.0072,23.9142,-22.088,-1.5533,0.9569,-0.3491
1369,34.25,-0.0079,23.9381,-0.0016,-0.0175,0.9578,-0.0177
1370,34.275,-0.0083,23.9621,-22.088,-1.5533,0.9576,-0.3491
1371,34.3,-0.0093,23.9859,0.1092,0.0696,0.9533,0.081
1372,34.325,-0.0101,24.0096,0.1131,0.0696,0.9489,0.0815
1373,34.35,-0.0113,24.0333,38.2418,1.5012,0.95,0.3491
1374,34.375,-0.0121,24.057,0.1408,0.0876,0.9477,0.1025
1375,34.4,-0.0128,24.0808,0.1408,0.0876,0.951,0.1024
1376,34.425,-0.0126,24.1045,0.1291,0.0876,0.9478,0.1012
1377,34.45,-0.0119,24.1282,0.1002,0.0701,0.9522,0.0806
1378,34.475,-0.0112,24.1521,-0.051,-0.0521,0.9547,-0.0574
1379,34.5,-0.0102,24.1759,-0.0667,-0.0521,0.9545,-0.059
1380,34.525,-0.0089,24.1998,0.0529,0.0701,0.9541,0.0756
1381,34.55,-0.0081,24.2235,-0.0173,0.0175,0.9501,0.0157
1382,34.575,-0.0075,24.2472,-0.0505,-0.0085,0.9494,-0.0138
1383,34.6,-0.0069,24.271,0.0331,0.0701,0.9504,0.0735
1384,34.625,-0.0063,24.2949,-0.0308,0.0115,0.9573,0.0083
1385,34.65,-0.0059,24.3189,0.0142,0.0521,0.9607,0.0535
1386,34.675,-0.0049,24.3429,-0.0021,0.0435,0.9595,0.0433
1387,34.7,-0.004,24.3667,-0.006,0.0435,0.954,0.0429
1388,34.725,-0.003,24.3904,-0.0572,0.006,0.95,-0.0
1389,34.75,-0.0019,24.4142,-0.0217,0.0435,0.9507,0.0413
1390,34.775,-0.0004,24.438,-0.0733,0.0045,0.9556,-0.0032
1391,34.8,0.0009,24.4619,-0.0904,-0.0115,0.9581,-0.0209
1392,34.825,0.0021,24.4859,-0.1241,-0.035,0.9581,-0.048
1393,34.85,0.0033,24.5098,-0.128,-0.035,0.9569,-0.0484
1394,34.875,0.0041,24.5335,-0.1348,-0.0435,0.9502,-0.0577
1395,34.9,0.0051,24.5573,-0.1309,-0.0435,0.9512,-0.0573
1396,34.925,0.0056,24.5811,-0.1269,-0.0435,0.954,-0.0568
1397,34.95,0.0058,24.6051,-0.1191,-0.0435,0.9584,-0.056
1398,34.975,0.006,24.629,-0.114,-0.044,0.9587,-0.0559
1399,35.0,0.0059,24.653,-0.1127,-0.0526,0.957,-0.0643
1400,35.025,0.0059,24.6767,-0.0956,-0.0435,0.9516,-0.0536
1401,35.05,0.0058,24.7005,-0.0942,-0.052,0.9509,-0.0619
1402,35.075,0.0053,24.7243,-0.0851,-0.0526,0.951,-0.0615
1403,35.1,0.0049,24.7482,-0.0574,-0.035,0.9557,-0.041
1404,35.125,0.0041,24.7722,-0.029,-0.0175,0.9596,-0.0205
1405,35.15,0.0036,24.7961,-0.0212,-0.0175,0.9595,-0.0197
1406,35.175,0.0028,24.82,-0.0134,-0.0175,0.9548,-0.0189
1407,35.2,0.0022,24.8438,-0.0192,-0.0265,0.9528,-0.0285
1408,35.225,0.0015,24.8676,-0.0114,-0.0265,0.9518,-0.0277
1409,35.25,0.001,24.8915,-0.0181,-0.035,0.9558,-0.0369
1410,35.275,0.0004,24.9154,0.0682,0.035,0.9589,0.0421
1411,35.3,-0.0006,24.9394,77.5244,1.5358,0.9589,0.3491
1412,35.325,-0.0014,24.9633,0.0682,0.035,0.9553,0.0422
1413,35.35,-0.002,24.9871,0.0219,-0.0175,0.9523,-0.0152
1414,35.375,-0.0021,25.0109,-20.7446,-1.5533,0.9515,-0.3491
1415,35.4,-0.0017,25.0347,0.033,0.006,0.9537,0.0095
1416,35.425,-0.002,25.0586,0.0603,0.035,0.9577,0.0413
1417,35.45,-0.0023,25.0826,77.2594,1.5358,0.9586,0.3491
1418,35.475,-0.0027,25.1065,0.0603,0.035,0.9569,0.0413
1419,35.5,-0.0032,25.1303,0.029,0.006,0.9518,0.0091
1420,35.525,-0.0033,25.1541,459.1996,1.5648,0.95,0.3491
1421,35.55,-0.0029,25.1778,-0.0067,-0.017,0.949,-0.0177
1422,35.575,-0.0028,25.2016,0.0067,0.0005,0.9528,0.0012
1423,35.6,-0.0027,25.2256,5495.8361,1.5703,0.9582,0.3491
1424,35.625,-0.0026,25.2495,-0.0377,-0.035,0.9583,-0.039
1425,35.65,-0.0026,25.2734,0.0489,0.0435,0.9537,0.0487
1426,35.675,-0.0025,25.2971,0.0523,0.0526,0.9482,0.0581
1427,35.7,-0.0023,25.3208,0.0016,0.006,0.9508,0.0062
1428,35.725,-0.0019,25.3447,-0.029,-0.0175,0.9539,-0.0206
1429,35.75,-0.0016,25.3686,-0.0129,0.0005,0.9575,-0.0009
1430,35.775,-0.0014,25.3926,-0.0106,0.0045,0.9595,0.0034
1431,35.8,-0.0011,25.4165,0.0293,0.0435,0.9551,0.0466
1432,35.825,-0.0009,25.4402,-0.0208,0.0005,0.9509,-0.0017
1433,35.85,-0.0006,25.464,-0.042,-0.017,0.9498,-0.0214
1434,35.875,-0.0002,25.4878,-0.0379,-0.0105,0.9532,-0.0145
1435,35.9,0.0002,25.5118,0.0164,0.044,0.9578,0.0457
1436,35.925,0.0005,25.5357,-0.0262,0.0045,0.9593,0.0018
1437,35.95,0.0008,25.5597,0.0093,0.035,0.9567,0.036
1438,35.975,0.0015,25.5834,-0.0262,0.0045,0.9513,0.0017
1439,36.0,0.0019,25.6072,-0.0635,-0.026,0.9509,-0.0327
1440,36.025,0.0025,25.6309,-0.0341,0.0045,0.9504,0.0009
1441,36.05,0.003,25.6548,-0.0644,-0.0175,0.9557,-0.0243
1442,36.075,0.0035,25.6788,-0.081,-0.035,0.9589,-0.0435
1443,36.1,0.0038,25.7027,-0.0551,-0.0115,0.9581,-0.0173
1444,36.125,0.0039,25.7266,-0.0771,-0.035,0.9555,-0.0431
1445,36.15,0.0039,25.7504,-0.0732,-0.035,0.9507,-0.0427
1446,36.175,0.0039,25.7742,-0.0692,-0.035,0.9513,-0.0423
1447,36.2,0.0036,25.7981,-0.0447,-0.0175,0.9581,-0.0222
1448,36.225,0.0033,25.8221,-0.0408,-0.0175,0.9596,-0.0218
1449,36.25,0.0028,25.8461,-0.0466,-0.0265,0.961,-0.0314
1450,36.275,0.0026,25.87,-0.0457,-0.035,0.9551,-0.0398
1451,36.3,0.0021,25.8938,-0.0361,-0.026,0.9492,-0.0298
1452,36.325,0.0017,25.9175,-16.0559,-1.5448,0.9499,-0.3491
1453,36.35,0.0011,25.9413,0.0446,0.035,0.953,0.0397
1454,36.375,0.0004,25.9652,76.8121,1.5358,0.9565,0.3491
1455,36.4,-0.0006,25.9892,0.0603,0.035,0.9608,0.0413
1456,36.425,-0.0011,26.0131,77.2594,1.5358,0.9547,0.3491
1457,36.45,-0.0012,26.0369,0.0726,0.0435,0.9515,0.0512
1458,36.475,-0.0014,26.0606,-0.0181,-0.035,0.948,-0.0369
1459,36.5,-0.001,26.0843,0.0652,0.052,0.9512,0.0589
1460,36.525,-0.0006,26.1083,-0.0094,-0.006,0.9575,-0.007
1461,36.55,-0.0003,26.1322,-0.0263,-0.017,0.9589,-0.0197
1462,36.575,0.0,26.1562,-24.1922,-1.5538,0.9568,-0.3491
1463,36.6,0.0002,26.1799,0.0249,0.035,0.9513,0.0376
1464,36.625,0.0005,26.2038,0.0142,0.026,0.9525,0.0275
1465,36.65,0.0004,26.2275,0.0249,0.035,0.9514,0.0376
1466,36.675,0.0006,26.2514,0.0249,0.035,0.955,0.0376
1467,36.7,0.0009,26.2753,-0.0106,0.0045,0.9572,0.0034
1468,36.725,0.0012,26.2992,0.0254,0.0435,0.9564,0.0462
1469,36.75,0.0019,26.3231,-0.0394,-0.0115,0.9544,-0.0156
1470,36.775,0.0025,26.3468,-0.0692,-0.035,0.9491,-0.0423
1471,36.8,0.003,26.3706,-0.0526,-0.0175,0.9507,-0.023
1472,36.825,0.0034,26.3944,-0.0353,-0.0,0.9515,-0.0037
1473,36.85,0.0036,26.4182,-0.0487,-0.0175,0.9554,-0.0226
1474,36.875,0.0035,26.4422,-0.0486,-0.0175,0.959,-0.0226
1475,36.9,0.0035,26.4661,0.0132,0.035,0.9566,0.0364
1476,36.925,0.0035,26.49,-0.0653,-0.035,0.9541,-0.0419
1477,36.95,0.0034,26.5137,-0.0184,0.0045,0.95,0.0026
1478,36.975,0.0037,26.5375,-0.0653,-0.035,0.9492,-0.0419
1479,37.0,0.0038,26.5613,-0.0447,-0.0175,0.9534,-0.0222
1480,37.025,0.0039,26.5852,-0.0614,-0.035,0.9573,-0.0414
1481,37.05,0.0038,26.6092,-0.0408,-0.0175,0.9581,-0.0218
1482,37.075,0.0035,26.6331,-0.0369,-0.0175,0.9563,-0.0214
1483,37.1,0.0033,26.657,-0.029,-0.0175,0.9549,-0.0205
1484,37.125,0.0029,26.6808,-0.0015,0.004,0.9534,0.0038
1485,37.15,0.0027,26.7046,-0.0212,-0.0175,0.9539,-0.0197
1486,37.175,0.0023,26.7285,-0.0173,-0.0175,0.9535,-0.0193
1487,37.2,0.0021,26.7524,-0.027,-0.0265,0.957,-0.0293
1488,37.225,0.0017,26.7763,-0.0134,-0.0175,0.9558,-0.0189
1489,37.25,0.0013,26.8002,-0.0192,-0.0265,0.9557,-0.0285
1490,37.275,0.0006,26.824,-0.0153,-0.0265,0.9546,-0.0281
1491,37.3,0.0003,26.8479,0.0157,-0.0,0.9552,0.0016
1492,37.325,-0.0005,26.8718,-0.0154,-0.0345,0.9572,-0.0361
1493,37.35,-0.0012,26.8958,-11.4055,-1.5363,0.9585,-0.3491
1494,37.375,-0.0017,26.9197,0.033,0.006,0.9572,0.0094
1495,37.4,-0.0025,26.9436,0.0804,0.0435,0.9545,0.052
1496,37.425,-0.0033,26.9674,0.08,0.035,0.9533,0.0434
1497,37.45,-0.0043,26.9912,0.1198,0.0701,0.9522,0.0827
1498,37.475,-0.0048,27.015,0.0357,-0.0085,0.9521,-0.0047
1499,37.5,-0.0052,27.0388,0.1046,0.0521,0.9534,0.063
1500,37.525,-0.0054,27.0626,0.1082,0.0611,0.9536,0.0724
1501,37.55,-0.0056,27.0865,0.1042,0.0611,0.9554,0.072
1502,37.575,-0.0056,27.1103,0.0274,-0.0,0.9534,0.0029
1503,37.6,-0.0054,27.1343,0.0122,-0.0085,0.9562,-0.0072
1504,37.625,-0.0049,27.1581,0.0078,-0.0,0.9547,0.0008
1505,37.65,-0.0047,27.182,0.0803,0.0701,0.9555,0.0785
1506,37.675,-0.0047,27.2059,0.0764,0.0701,0.9574,0.0781
